Base Cond Royalty Rate,(%),Rate  = [Hn * contractual price - 2.5%],,,0.05,,,,,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875,0.07900875
,,,,,,,,Econ.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Base Royalty: Oil,(US$),,,,,,,-931227.8996,-931227.8996,-22432.51871,-22153.85749,-21878.65785,-21606.8768,-21338.47186,-21073.40111,-20811.62311,-20553.09698,-20297.78231,-20045.63921,-19796.62828,-19550.71061,-19307.84778,-19068.00185,-18831.13532,-18597.2112,-18366.19294,-18138.04442,-17912.73002,-17690.21451,-17470.46314,-17253.44156,-17039.11586,-16827.45257,-16618.4186,-16411.98128,-16208.10838,-16006.76802,-15807.92876,-15611.55951,-15417.6296,-15226.10873,-15036.96697,-14850.17477,-14665.70294,-14483.52265,-14303.60544,-14125.9232,-13950.44816,-13777.15291,-13606.01037,-13436.9938,-13270.07678,-13105.23324,-12942.43742,-12781.66388,-12622.8875,-12466.08347,-12311.22729,-12158.29477,-12007.26201,-11858.10541,-11710.80165,-11565.32774,-11421.66093,-11279.77878,-11139.65912,-11001.28005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Base Royalty: Associated Gas,(US$),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Base Royalty: Non Associated Gas,(US$),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Base Royalty: Associated NGL,(US$),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Base Royalty: Non Associated NGL,(US$),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Base Royalty: Condensate,(US$),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Commodities Royalties,(US$),,,,,,,-931227.8996,-931227.8996,-22432.51871,-22153.85749,-21878.65785,-21606.8768,-21338.47186,-21073.40111,-20811.62311,-20553.09698,-20297.78231,-20045.63921,-19796.62828,-19550.71061,-19307.84778,-19068.00185,-18831.13532,-18597.2112,-18366.19294,-18138.04442,-17912.73002,-17690.21451,-17470.46314,-17253.44156,-17039.11586,-16827.45257,-16618.4186,-16411.98128,-16208.10838,-16006.76802,-15807.92876,-15611.55951,-15417.6296,-15226.10873,-15036.96697,-14850.17477,-14665.70294,-14483.52265,-14303.60544,-14125.9232,-13950.44816,-13777.15291,-13606.01037,-13436.9938,-13270.07678,-13105.23324,-12942.43742,-12781.66388,-12622.8875,-12466.08347,-12311.22729,-12158.29477,-12007.26201,-11858.10541,-11710.80165,-11565.32774,-11421.66093,-11279.77878,-11139.65912,-11001.28005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bid Round Royalty,(US$),,,,,,,-2397767.837,-2397767.837,-57760.26673,-57042.75717,-56334.16066,-55634.36648,-54943.26528,-54260.74908,-53586.71123,-52921.04641,-52263.65061,-51614.42112,-50973.25648,-50340.05652,-49714.72229,-49097.1561,-48487.26143,-47884.94299,-47290.10668,-46702.65954,-46122.50978,-45549.56676,-44983.74096,-44424.94395,-43873.08844,-43328.08818,-42789.85802,-42258.31387,-41733.37267,-41214.95238,-40702.97202,-40197.35158,-39698.01206,-39204.87544,-38717.86465,-38236.90361,-37761.91717,-37292.8311,-36829.57211,-36372.06782,-35920.24674,-35474.03826,-35033.37268,-34598.18114,-34168.39563,-33743.949,-33324.77494,-32910.80793,-32501.98331,-32098.23719,-31699.50648,-31305.72889,-30916.84288,-30532.78769,-30153.50331,-29778.93048,-29409.01066,-29043.68606,-28682.8996,-28326.5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GORR,(US$),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surface Land Tax,(US$),,,,,,,-43512.34363,-43512.34363,-1048.176781,-1035.15612,-1022.297204,-1009.598025,-997.0565965,-984.6709606,-972.4391815,-960.3593479,-948.4295725,-936.6479912,-925.0127629,-913.5220699,-902.1741165,-890.9671296,-879.8993582,-868.9690728,-858.1745656,-847.5141499,-836.9861601,-826.588951,-816.3208981,-806.1803971,-796.1658634,-786.2757322,-776.5084582,-766.8625152,-757.336396,-747.9286122,-738.6376938,-729.462189,-720.4006641,-711.4517034,-702.6139084,-693.8858982,-685.2663092,-676.7537943,-668.3470237,-660.0446836,-651.8454769,-643.7481223,-635.7513547,-627.8539246,-620.0545978,-612.3521559,-604.7453953,-597.2331273,-589.8141783,-582.4873889,-575.2516143,-568.105724,-561.0486014,-554.0791437,-547.196262,-540.3988809,-533.6859382,-527.056385,-520.5091854,-514.0433165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Relations Tax,(US$),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
