well,date,source_kind,oil_bbl,water_bbl,gas_mcf,days_on,days_in_month,oil_bpd_cd,water_cut,gor_scf_bbl,perf_top_mkb,perf_base_mkb,zone,source_file,source_sheet,quality_flag
TEC-6,1988-08-01,cnh_monthly_pemex_era,310.0093264014046,90.00270766492392,110.45578458337937,31.0,31.0,10.000300851658213,0.225,356.29826323469894,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1988-09-01,cnh_monthly_pemex_era,100.00300851658214,50.00150425829107,60.24860977275238,16.0,30.0,3.333433617219405,0.33333333333333337,602.4679723786727,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1988-10-01,cnh_monthly_pemex_era,200.00601703316428,120.00361021989855,562.3203578790223,31.0,31.0,6.451807001069816,0.37499999999999994,2811.517204433806,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1988-11-01,cnh_monthly_pemex_era,190.00571618150605,110.00330936824035,150.62152443188094,30.0,30.0,6.333523872716868,0.3666666666666667,792.7210162877273,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1988-12-01,cnh_monthly_pemex_era,200.00601703316428,120.00361021989855,110.45578458337937,31.0,31.0,6.451807001069816,0.37499999999999994,552.2623080137834,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-01-01,cnh_monthly_pemex_era,200.00601703316428,120.00361021989855,110.45578458337937,31.0,31.0,6.451807001069816,0.37499999999999994,552.2623080137834,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-02-01,cnh_monthly_pemex_era,180.00541532984784,110.00330936824035,100.41434962125396,28.0,28.0,6.428764833208851,0.3793103448275862,557.8407151654377,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-03-01,cnh_monthly_pemex_era,200.00601703316428,240.0072204397971,110.45578458337937,31.0,31.0,6.451807001069816,0.5454545454545454,552.2623080137834,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-04-01,cnh_monthly_pemex_era,190.00571618150605,110.00330936824035,70.29004473487778,30.0,30.0,6.333523872716868,0.3666666666666667,369.9364742676061,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-05-01,cnh_monthly_pemex_era,200.00601703316428,120.00361021989855,100.41434962125396,31.0,31.0,6.451807001069816,0.37499999999999994,502.0566436488939,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-06-01,cnh_monthly_pemex_era,240.0072204397971,150.0045127748732,110.45578458337937,30.0,30.0,8.00024068132657,0.38461538461538464,460.2185900114862,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-07-01,cnh_monthly_pemex_era,390.0117332146703,250.00752129145533,110.45578458337937,31.0,31.0,12.581023652086138,0.390625,283.2114400070684,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-08-01,cnh_monthly_pemex_era,330.00992810472104,210.00631788482247,331.3673537501381,31.0,31.0,10.645481551765196,0.3888888888888889,1004.1132872977879,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-09-01,cnh_monthly_pemex_era,190.00571618150605,110.00330936824035,883.646276667035,30.0,30.0,6.333523872716868,0.3666666666666667,4650.629962221334,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-10-01,cnh_monthly_pemex_era,200.00601703316428,120.00361021989855,220.91156916675874,31.0,31.0,6.451807001069816,0.37499999999999994,1104.5246160275667,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-11-01,cnh_monthly_pemex_era,190.00571618150605,110.00330936824035,10.041434962125397,30.0,30.0,6.333523872716868,0.3666666666666667,52.848067752515156,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1989-12-01,cnh_monthly_pemex_era,200.00601703316428,120.00361021989855,0.0,31.0,31.0,6.451807001069816,0.37499999999999994,0.0,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1990-01-01,cnh_monthly_pemex_era,200.00601703316428,120.00361021989855,0.0,31.0,31.0,6.451807001069816,0.37499999999999994,0.0,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1990-02-01,cnh_monthly_pemex_era,180.00541532984784,110.00330936824035,80.33147969700318,28.0,28.0,6.428764833208851,0.3793103448275862,446.2725721323502,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1990-03-01,cnh_monthly_pemex_era,190.00571618150605,110.00330936824035,110.45578458337937,30.0,31.0,6.129216651016324,0.3666666666666667,581.3287452776667,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1990-05-01,cnh_monthly_pemex_era,60.001805109949274,40.00120340663285,20.082869924250794,3.0,31.0,1.9355421003209443,0.39999999999999997,334.70442909926265,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1990-06-01,cnh_monthly_pemex_era,570.0171485445181,380.0114323630121,251.03587405313493,30.0,30.0,19.000571618150605,0.4,440.400564604293,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1990-07-01,cnh_monthly_pemex_era,580.0174493961764,390.0117332146703,421.74026840926666,31.0,31.0,18.710240303102463,0.4020618556701031,727.1165183880532,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1990-09-01,cnh_monthly_pemex_era,570.0171485445181,320.0096272530628,210.87013420463333,30.0,30.0,19.000571618150605,0.35955056179775274,369.9364742676061,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1990-10-01,cnh_monthly_pemex_era,560.0168476928599,80.0024068132657,251.03587405313493,27.0,31.0,18.06505960299548,0.125,448.2648604007983,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1990-11-01,cnh_monthly_pemex_era,760.0228647260242,170.00511447818963,421.74026840926666,30.0,30.0,25.334095490867472,0.1827956989247312,554.9047114014091,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1990-12-01,cnh_monthly_pemex_era,780.0234664293406,200.00601703316428,441.8231383335175,31.0,31.0,25.162047304172276,0.20408163265306123,566.4228800141368,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-01-01,cnh_monthly_pemex_era,780.0234664293406,210.00631788482247,441.8231383335175,31.0,31.0,25.162047304172276,0.21212121212121213,566.4228800141368,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-02-01,cnh_monthly_pemex_era,700.0210596160749,250.00752129145533,401.65739848501585,28.0,28.0,25.000752129145532,0.2631578947368421,573.7790213130216,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-03-01,cnh_monthly_pemex_era,780.0234664293406,210.00631788482247,441.8231383335175,31.0,31.0,25.162047304172276,0.21212121212121213,566.4228800141368,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-04-01,cnh_monthly_pemex_era,760.0228647260242,210.00631788482247,421.74026840926666,30.0,30.0,25.334095490867472,0.21649484536082475,554.9047114014091,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-05-01,cnh_monthly_pemex_era,810.0243689843152,210.00631788482247,421.74026840926666,31.0,31.0,26.12981835433275,0.2058823529411765,520.6513341544086,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-06-01,cnh_monthly_pemex_era,940.0282800558721,210.00631788482247,321.3259187880127,30.0,30.0,31.334276001862403,0.18260869565217389,341.82579993116184,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-07-01,cnh_monthly_pemex_era,970.0291826108468,210.00631788482247,331.3673537501381,31.0,31.0,31.291263955188604,0.17796610169491525,341.6055513487319,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-08-01,cnh_monthly_pemex_era,970.0291826108468,210.00631788482247,301.2430488637619,31.0,31.0,31.291263955188604,0.17796610169491525,310.55050122611993,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-09-01,cnh_monthly_pemex_era,940.0282800558721,230.0069195881389,110.45578458337937,30.0,30.0,31.334276001862403,0.19658119658119658,117.50261872633689,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-10-01,cnh_monthly_pemex_era,970.0291826108468,230.0069195881389,110.45578458337937,31.0,31.0,31.291263955188604,0.19166666666666665,113.86851711624399,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-11-01,cnh_monthly_pemex_era,940.0282800558721,410.0123349179868,110.45578458337937,30.0,30.0,31.334276001862403,0.30370370370370375,117.50261872633689,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1991-12-01,cnh_monthly_pemex_era,970.0291826108468,870.0261740942647,110.45578458337937,31.0,31.0,31.291263955188604,0.47282608695652173,113.86851711624399,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-01-01,cnh_monthly_pemex_era,1010.0303860174795,990.0297843141631,130.53865450763016,31.0,31.0,32.581625355402565,0.49500000000000005,129.24230430565586,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-02-01,cnh_monthly_pemex_era,740.0222630227078,1250.0376064572768,200.82869924250792,29.0,29.0,25.518009069748544,0.6281407035175879,271.38196953994265,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-03-01,cnh_monthly_pemex_era,780.0234664293406,1330.0400132705422,220.91156916675874,31.0,31.0,25.162047304172276,0.6303317535545023,283.2114400070684,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-04-01,cnh_monthly_pemex_era,760.0228647260242,1280.038509012251,210.87013420463333,30.0,30.0,25.334095490867472,0.6274509803921569,277.4523557007046,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-05-01,cnh_monthly_pemex_era,780.0234664293406,1320.0397124188842,220.91156916675874,31.0,31.0,25.162047304172276,0.6285714285714287,283.2114400070684,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-06-01,cnh_monthly_pemex_era,760.0228647260242,1280.038509012251,210.87013420463333,30.0,30.0,25.334095490867472,0.6274509803921569,277.4523557007046,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-07-01,cnh_monthly_pemex_era,780.0234664293406,1330.0400132705422,220.91156916675874,31.0,31.0,25.162047304172276,0.6303317535545023,283.2114400070684,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-08-01,cnh_monthly_pemex_era,780.0234664293406,1330.0400132705422,220.91156916675874,31.0,31.0,25.162047304172276,0.6303317535545023,283.2114400070684,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-09-01,cnh_monthly_pemex_era,760.0228647260242,1280.038509012251,210.87013420463333,30.0,30.0,25.334095490867472,0.6274509803921569,277.4523557007046,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-10-01,cnh_monthly_pemex_era,780.0234664293406,1300.0391107155676,220.91156916675874,31.0,31.0,25.162047304172276,0.625,283.2114400070684,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-11-01,cnh_monthly_pemex_era,760.0228647260242,1280.038509012251,210.87013420463333,30.0,30.0,25.334095490867472,0.6274509803921569,277.4523557007046,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1992-12-01,cnh_monthly_pemex_era,780.0234664293406,1330.0400132705422,220.91156916675874,31.0,31.0,25.162047304172276,0.6303317535545023,283.2114400070684,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-01-01,cnh_monthly_pemex_era,780.0234664293406,1430.0430217871244,220.91156916675874,31.0,31.0,25.162047304172276,0.6470588235294117,283.2114400070684,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-02-01,cnh_monthly_pemex_era,350.01052980803746,810.0243689843152,361.4916586365143,28.0,28.0,12.500376064572766,0.6982758620689655,1032.802238363439,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-03-01,cnh_monthly_pemex_era,350.01052980803746,160.0048136265314,1385.7180247733047,28.0,31.0,11.290662251872176,0.31372549019607837,3959.07524705985,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-04-01,cnh_monthly_pemex_era,380.0114323630121,210.00631788482247,1486.1323743945586,30.0,30.0,12.667047745433736,0.3559322033898305,3910.7570136861214,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-05-01,cnh_monthly_pemex_era,390.0117332146703,350.01052980803746,1536.3395492051857,31.0,31.0,12.581023652086138,0.47297297297297297,3939.21366555286,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-06-01,cnh_monthly_pemex_era,380.0114323630121,320.0096272530628,1486.1323743945586,30.0,30.0,12.667047745433736,0.45714285714285713,3910.7570136861214,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-07-01,cnh_monthly_pemex_era,390.0117332146703,410.0123349179868,1536.3395492051857,31.0,31.0,12.581023652086138,0.5125000000000001,3939.21366555286,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-08-01,cnh_monthly_pemex_era,390.0117332146703,740.0222630227078,1536.3395492051857,31.0,31.0,12.581023652086138,0.6548672566371682,3939.21366555286,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-09-01,cnh_monthly_pemex_era,380.0114323630121,250.00752129145533,1486.1323743945586,30.0,30.0,12.667047745433736,0.39682539682539686,3910.7570136861214,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-10-01,cnh_monthly_pemex_era,390.0117332146703,270.0081229947718,1536.3395492051857,31.0,31.0,12.581023652086138,0.4090909090909091,3939.21366555286,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-11-01,cnh_monthly_pemex_era,380.0114323630121,260.0078221431136,1486.1323743945586,30.0,30.0,12.667047745433736,0.40625000000000006,3910.7570136861214,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1993-12-01,cnh_monthly_pemex_era,900.0270766492391,1520.0457294520484,672.7761424624016,31.0,31.0,29.033131504814165,0.628099173553719,747.5065583216867,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-01-01,cnh_monthly_pemex_era,970.0291826108468,1660.0499413752634,552.2789229168968,31.0,31.0,31.291263955188604,0.6311787072243347,569.34258558122,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-02-01,cnh_monthly_pemex_era,880.0264749459228,1500.045127748732,492.03031314414443,28.0,28.0,31.429516962354388,0.6302521008403361,559.1085349726319,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-03-01,cnh_monthly_pemex_era,970.0291826108468,1150.0345979406945,552.2789229168968,31.0,31.0,31.291263955188604,0.5424528301886793,569.34258558122,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-04-01,cnh_monthly_pemex_era,940.0282800558721,760.0228647260242,532.1960529926461,30.0,30.0,31.334276001862403,0.44705882352941173,566.1489811359869,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-05-01,cnh_monthly_pemex_era,970.0291826108468,780.0234664293406,552.2789229168968,31.0,31.0,31.291263955188604,0.4457142857142857,569.34258558122,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-06-01,cnh_monthly_pemex_era,940.0282800558721,760.0228647260242,532.1960529926461,30.0,30.0,31.334276001862403,0.44705882352941173,566.1489811359869,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-07-01,cnh_monthly_pemex_era,970.0291826108468,780.0234664293406,552.2789229168968,31.0,31.0,31.291263955188604,0.4457142857142857,569.34258558122,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-08-01,cnh_monthly_pemex_era,970.0291826108468,780.0234664293406,552.2789229168968,31.0,31.0,31.291263955188604,0.4457142857142857,569.34258558122,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-09-01,cnh_monthly_pemex_era,940.0282800558721,760.0228647260242,532.1960529926461,30.0,30.0,31.334276001862403,0.44705882352941173,566.1489811359869,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-10-01,cnh_monthly_pemex_era,970.0291826108468,780.0234664293406,552.2789229168968,31.0,31.0,31.291263955188604,0.4457142857142857,569.34258558122,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-11-01,cnh_monthly_pemex_era,760.0228647260242,500.01504258291067,512.1131830683953,29.0,30.0,25.334095490867472,0.39682539682539686,673.8128638445684,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1994-12-01,cnh_monthly_pemex_era,720.0216613193913,680.0204579127585,552.2789229168968,31.0,31.0,23.226505203851335,0.4857142857142857,767.0309833524769,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-01-01,cnh_monthly_pemex_era,580.0174493961764,860.0258732426063,552.2789229168968,31.0,31.0,18.710240303102463,0.5972222222222222,952.1763931272127,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-02-01,cnh_monthly_pemex_era,530.0159451378853,770.0231655776823,492.03031314414443,28.0,28.0,18.92914089778162,0.5923076923076923,928.3311524073888,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-03-01,cnh_monthly_pemex_era,610.018351951151,820.0246698359736,552.2789229168968,31.0,31.0,19.678011353262935,0.5734265734265735,905.3480459242352,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-04-01,cnh_monthly_pemex_era,940.0282800558721,960.0288817591884,532.1960529926461,30.0,30.0,31.334276001862403,0.5052631578947369,566.1489811359869,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-05-01,cnh_monthly_pemex_era,970.0291826108468,990.0297843141631,552.2789229168968,31.0,31.0,31.291263955188604,0.5051020408163265,569.34258558122,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-06-01,cnh_monthly_pemex_era,910.0273775008973,390.0117332146703,602.4860977275238,29.0,30.0,30.334245916696577,0.3,662.0527168996405,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-07-01,cnh_monthly_pemex_era,970.0291826108468,300.0090255497464,662.7347075002762,31.0,31.0,31.291263955188604,0.2362204724409449,683.2111026974638,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-08-01,cnh_monthly_pemex_era,970.0291826108468,300.0090255497464,662.7347075002762,31.0,31.0,31.291263955188604,0.2362204724409449,683.2111026974638,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-09-01,cnh_monthly_pemex_era,940.0282800558721,280.00842384642993,642.6518375760254,30.0,30.0,31.334276001862403,0.22950819672131145,683.6515998623237,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-10-01,cnh_monthly_pemex_era,970.0291826108468,300.0090255497464,662.7347075002762,31.0,31.0,31.291263955188604,0.2362204724409449,683.2111026974638,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-11-01,cnh_monthly_pemex_era,940.0282800558721,280.00842384642993,662.7347075002762,30.0,30.0,31.334276001862403,0.22950819672131145,705.0157123580212,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1995-12-01,cnh_monthly_pemex_era,970.0291826108468,300.0090255497464,662.7347075002762,31.0,31.0,31.291263955188604,0.2362204724409449,683.2111026974638,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-01-01,cnh_monthly_pemex_era,970.0291826108468,300.0090255497464,662.7347075002762,31.0,31.0,31.291263955188604,0.2362204724409449,683.2111026974638,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-02-01,cnh_monthly_pemex_era,910.0273775008973,280.00842384642993,612.5275326896492,29.0,29.0,31.380254396582664,0.23529411764705885,673.0869288479679,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-03-01,cnh_monthly_pemex_era,970.0291826108468,140.00421192321497,662.7347075002762,31.0,31.0,31.291263955188604,0.12612612612612611,683.2111026974638,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-04-01,cnh_monthly_pemex_era,940.0282800558721,0.0,542.2374879547715,30.0,30.0,31.334276001862403,0.0,576.8310373838357,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-05-01,cnh_monthly_pemex_era,970.0291826108468,0.0,351.4502236743889,31.0,31.0,31.291263955188604,0.0,362.30891809713995,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-06-01,cnh_monthly_pemex_era,940.0282800558721,0.0,341.40878871226346,30.0,30.0,31.334276001862403,0.0,363.1899124268594,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-07-01,cnh_monthly_pemex_era,970.0291826108468,0.0,351.4502236743889,31.0,31.0,31.291263955188604,0.0,362.30891809713995,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-08-01,cnh_monthly_pemex_era,860.0258732426063,0.0,351.4502236743889,31.0,31.0,27.742770104600204,0.0,408.6507564584021,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-09-01,cnh_monthly_pemex_era,1180.0355004956693,0.0,341.40878871226346,30.0,30.0,39.33451668318898,0.0,289.3207776959727,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-10-01,cnh_monthly_pemex_era,700.0210596160749,80.0024068132657,301.2430488637619,31.0,31.0,22.58132450374435,0.10256410256410255,430.3342659847662,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-11-01,cnh_monthly_pemex_era,400.01203406632857,260.0078221431136,230.95300412888412,30.0,30.0,13.33373446887762,0.3939393939393939,577.365140196228,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1996-12-01,cnh_monthly_pemex_era,400.01203406632857,270.0081229947718,240.99443909100953,31.0,31.0,12.903614002139632,0.40298507462686567,602.4679723786727,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-01-01,cnh_monthly_pemex_era,410.0123349179868,270.0081229947718,240.99443909100953,31.0,31.0,13.226204352193122,0.3970588235294118,587.773631588949,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-02-01,cnh_monthly_pemex_era,350.01052980803746,200.00601703316428,190.78726428038254,28.0,28.0,12.500376064572766,0.3636363636363637,545.0900702473706,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-03-01,cnh_monthly_pemex_era,440.0132374729614,270.0081229947718,251.03587405313493,31.0,31.0,14.193975402353594,0.38028169014084506,570.5189132373795,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-04-01,cnh_monthly_pemex_era,450.01353832461956,290.0087246980882,261.0773090152603,30.0,30.0,15.000451277487318,0.39189189189189194,580.1543437720553,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-05-01,cnh_monthly_pemex_era,470.01414002793604,300.0090255497464,271.11874397738575,31.0,31.0,15.161746452514066,0.38961038961038963,576.8310373838357,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-06-01,cnh_monthly_pemex_era,450.01353832461956,290.0087246980882,261.0773090152603,30.0,30.0,15.000451277487318,0.39189189189189194,580.1543437720553,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-07-01,cnh_monthly_pemex_era,470.01414002793604,300.0090255497464,492.03031314414443,31.0,31.0,15.161746452514066,0.38961038961038963,1046.8415122891831,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-08-01,cnh_monthly_pemex_era,470.01414002793604,300.0090255497464,542.2374879547715,31.0,31.0,15.161746452514066,0.38961038961038963,1153.6620747676714,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-09-01,cnh_monthly_pemex_era,450.01353832461956,300.0090255497464,522.1546180305206,30.0,30.0,15.000451277487318,0.4000000000000001,1160.3086875441106,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-10-01,cnh_monthly_pemex_era,470.01414002793604,320.0096272530628,542.2374879547715,31.0,31.0,15.161746452514066,0.4050632911392405,1153.6620747676714,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-11-01,cnh_monthly_pemex_era,450.01353832461956,320.0096272530628,522.1546180305206,30.0,30.0,15.000451277487318,0.41558441558441556,1160.3086875441106,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1997-12-01,cnh_monthly_pemex_era,470.01414002793604,320.0096272530628,542.2374879547715,31.0,31.0,15.161746452514066,0.4050632911392405,1153.6620747676714,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1998-01-01,cnh_monthly_pemex_era,460.0138391762778,320.0096272530628,542.2374879547715,31.0,31.0,14.839156102460574,0.4102564102564102,1178.7416850887078,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1998-02-01,cnh_monthly_pemex_era,420.01263576964493,290.0087246980882,492.03031314414443,28.0,28.0,15.000451277487318,0.4084507042253522,1171.4655018474193,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
TEC-6,1998-03-01,cnh_monthly_pemex_era,460.0138391762778,320.0096272530628,572.3617928411477,31.0,31.0,14.839156102460574,0.4102564102564102,1244.2273342603023,2314.0,2316.0,,appraisal_plan/Production (Tecolutla).xlsx,Production,
