DEPT,CGXT,DNND,DNFD,SMTU,gr,CCLG,NPRS,NPOR,nprl,NPRD,BIT,mss
2242.6,99.674057,8148.07373,1201.039673,1997.499878,33.643688,1466.18103,0.082775,0.056692,0.047468,0.037331,9.5,2238.6
2242.7,99.690834,8570.469727,1236.557007,1997.499878,32.504173,1368.268799,0.077453,0.051403,0.043426,0.033443,9.5,2238.7
2242.8,99.695427,8746.851563,1356.906982,1998.749878,32.540119,1227.014526,0.07499,0.048959,0.041561,0.031647,9.5,2238.8
2242.9,99.695427,9113.857422,1436.657104,1998.749878,32.935764,1066.28833,0.076472,0.05044,0.042696,0.032736,9.5,2238.9
2243.0,99.712418,8674.862305,1326.954102,1997.499878,34.216099,375.289856,0.082027,0.055988,0.046945,0.036818,9.5,2239.0
2243.1,99.710449,7945.449707,1189.581787,1998.749878,36.657288,-208.835693,0.090531,0.064496,0.053467,0.043079,9.5,2239.1
2243.2,99.717422,7231.570801,972.346558,1998.749878,38.977901,-355.13269,0.100407,0.074399,0.061067,0.050369,9.5,2239.2
2243.3,99.736465,6440.382324,828.477173,1997.499878,40.198662,-788.67804,0.110317,0.084386,0.06875,0.057727,9.5,2239.3
2243.4,99.738556,6266.433105,765.62854,1996.249878,40.9156,-817.31427,0.119263,0.093464,0.075758,0.064423,9.5,2239.4
2243.5,99.745766,6168.324219,749.47937,1996.249878,41.471325,63.470825,0.126623,0.100993,0.081594,0.069985,9.5,2239.5
2243.6,99.735901,6566.1875,701.910889,1994.999878,42.540455,917.771362,0.131216,0.105715,0.085263,0.073476,9.5,2239.6
2243.7,99.740761,6819.04541,614.353455,1996.249878,43.670067,755.042908,0.133641,0.108216,0.087209,0.075326,9.5,2239.7
2243.8,99.755157,6721.528809,714.60968,1993.749878,44.661823,-503.374878,0.133675,0.108248,0.087232,0.075349,9.5,2239.8
2243.9,99.755157,6625.51709,702.003357,1994.999878,44.976204,-945.242859,0.132819,0.10736,0.086539,0.074691,9.5,2239.9
2244.0,99.764961,6405.054199,794.024841,1992.499878,45.572186,-4.396484,0.130814,0.105281,0.084918,0.073152,9.5,2240.0
2244.1,99.777031,6749.276855,711.30365,1992.499878,46.467091,449.842896,0.130398,0.104847,0.084578,0.07283,9.5,2240.1
2244.2,99.768929,6963.349609,749.741394,1991.249878,47.629295,-4448.228516,0.131319,0.1058,0.08532,0.073535,9.5,2240.2
2244.3,99.780518,6864.875488,711.859436,1992.499878,47.646912,-13275.537109,0.134482,0.10908,0.087879,0.075964,9.5,2240.3
2244.4,99.783264,6450.41748,731.129822,1992.499878,47.679539,-7875.292969,0.137892,0.112623,0.090647,0.078589,9.5,2240.4
2244.5,99.795929,6126.789551,625.774109,1996.249878,46.877113,11787.107422,0.142743,0.117689,0.094613,0.082345,9.5,2240.5
2244.6,99.805946,5917.903809,655.432556,1993.749878,45.921558,12454.25,0.148193,0.123413,0.099107,0.086595,9.5,2240.6
2244.7,99.838432,5784.810059,613.061768,1993.749878,44.728111,1010.364136,0.153751,0.12926,0.103702,0.090937,9.5,2240.7
2244.8,99.829041,6443.449707,562.463501,1993.749878,44.754803,-1325.457153,0.157739,0.133463,0.107008,0.09406,9.5,2240.8
2244.9,99.832321,6910.738281,571.853149,1993.749878,45.1693,308.171631,0.160064,0.135909,0.10893,0.095876,9.5,2240.9
2245.0,99.837265,6702.876465,601.695251,1992.499878,44.864017,-32.807129,0.160811,0.136693,0.109545,0.096458,9.5,2241.0
2245.1,99.837982,6205.174316,658.275024,1991.249878,43.689041,-306.047974,0.160233,0.136073,0.109053,0.095996,9.5,2241.1
2245.2,99.844154,6061.92334,613.082886,1989.999878,42.705395,168.023926,0.159278,0.135057,0.10825,0.095239,9.5,2241.2
2245.3,99.848442,6134.574219,593.672058,1989.999878,42.441841,-298.080566,0.158674,0.134412,0.10774,0.094759,9.5,2241.3
2245.4,99.844482,6279.007324,587.430237,1988.749878,42.499817,1585.792114,0.157944,0.133645,0.107138,0.09419,9.5,2241.4
2245.5,99.848686,6382.639648,582.825012,1987.499878,42.576237,1083.142822,0.155587,0.131172,0.105197,0.092354,9.5,2241.5
2245.6,99.862633,6566.13916,629.994263,1987.499878,43.543129,-3.94928,0.151389,0.126768,0.10174,0.089085,9.5,2241.6
2245.7,99.869606,6958.385742,655.522888,1986.249878,43.845493,528.585693,0.146124,0.121248,0.097411,0.084989,9.5,2241.7
2245.8,99.892052,7067.289063,750.003052,1986.249878,44.745487,29.926086,0.141036,0.115916,0.093229,0.081032,9.5,2241.8
2245.9,99.878548,6956.820801,768.668884,1987.499878,44.559013,-719.69281,0.137072,0.111769,0.089979,0.077956,9.5,2241.9
2246.0,99.900543,6776.218262,686.753784,1986.249878,46.053288,25.153625,0.135221,0.109831,0.08846,0.076518,9.5,2242.0
2246.1,99.889603,6476.552246,765.740845,1989.999878,46.184612,-831.143677,0.136162,0.110816,0.089232,0.077249,9.5,2242.1
2246.2,99.898369,6823.28125,731.398315,1989.999878,48.314899,-339.789307,0.13908,0.113863,0.091617,0.079508,9.5,2242.2
2246.3,99.906654,6709.976563,671.024841,1989.999878,49.069294,1332.772217,0.143427,0.118412,0.095183,0.082883,9.5,2242.3
2246.4,99.898216,6762.169922,699.174561,1991.249878,51.366325,-552.02948,0.148045,0.123248,0.098974,0.086471,9.5,2242.4
2246.5,99.923019,6391.743652,575.015198,1989.999878,51.187088,-861.671387,0.15385,0.129359,0.103778,0.09101,9.5,2242.5
2246.6,99.928467,5863.035156,653.318604,1989.999878,52.084621,-212.899048,0.159636,0.135483,0.108604,0.095564,9.5,2242.6
2246.7,99.929543,5642.083008,554.886108,1988.749878,51.487217,454.594849,0.165402,0.14161,0.113442,0.100124,9.5,2242.7
2246.8,99.927429,5406.149414,524.306824,1988.749878,52.204655,860.728516,0.169458,0.145933,0.116861,0.103343,9.5,2242.8
2246.9,99.936935,5660.006348,463.629456,1988.749878,51.607067,93.883667,0.172142,0.14879,0.119119,0.105471,9.5,2242.9
2247.0,99.946564,5552.182617,492.626312,1987.499878,52.264137,-185.714294,0.171196,0.14779,0.118331,0.104727,9.5,2243.0
2247.1,99.96093,6022.895508,560.627136,1986.249878,52.099083,301.900024,0.166555,0.142871,0.114452,0.101068,9.5,2243.1
2247.2,99.959854,6349.705078,516.819153,1984.999878,52.352161,384.06427,0.159208,0.135088,0.108315,0.095279,9.5,2243.2
2247.3,99.970314,6448.882324,614.332092,1982.499878,51.709908,296.035706,0.152635,0.128124,0.102824,0.0901,9.5,2243.3
2247.4,99.971207,6681.625977,759.003723,1979.999878,51.052601,-198.078552,0.148413,0.123649,0.099295,0.086771,9.5,2243.4
2247.5,99.995232,6799.311523,685.46521,1977.499878,50.215904,-1436.857178,0.146813,0.121946,0.097949,0.085503,9.5,2243.5
2247.6,99.995529,7188.551758,649.206116,1976.249878,49.244518,-1129.371338,0.147569,0.122729,0.098559,0.086082,9.5,2243.6
2247.7,100.014572,6755.132813,658.288879,1976.249878,50.013737,1194.0,0.149804,0.125069,0.100393,0.087819,9.5,2243.7
2247.8,100.012131,6517.22168,676.489136,1978.749878,50.483932,1397.392822,0.152392,0.127785,0.102525,0.089835,9.5,2243.8
2247.9,100.009628,6030.787109,654.346619,1977.499878,51.792179,157.033722,0.153483,0.128932,0.103427,0.090687,9.5,2243.9
2248.0,100.016754,5830.533203,582.987549,1979.999878,51.958275,-501.357117,0.152683,0.128102,0.102779,0.090072,9.5,2244.0
2248.1,100.032013,6323.70459,611.214966,1979.999878,52.841984,-382.83371,0.149699,0.124987,0.10034,0.087762,9.5,2244.1
2248.2,100.041161,6782.993164,584.541748,1979.999878,52.047413,139.985718,0.145212,0.120312,0.096684,0.084297,9.5,2244.2
2248.3,100.035049,6923.029297,724.537598,1978.749878,51.360863,-450.578613,0.139388,0.114234,0.091928,0.079791,9.5,2244.3
2248.4,100.04554,6842.105469,784.312195,1979.999878,50.329247,-1185.007324,0.133286,0.107878,0.086956,0.07508,9.5,2244.4
2248.5,100.057915,7165.370117,743.221436,1979.999878,49.31493,-475.141602,0.127655,0.102031,0.082391,0.070749,9.5,2244.5
2248.6,100.06852,6835.774414,806.353149,1979.999878,47.675091,202.350098,0.122089,0.09632,0.077959,0.066529,9.5,2244.6
2248.7,100.059013,7310.175781,778.169983,1978.749878,45.535957,1051.108765,0.115715,0.089843,0.072955,0.06175,9.5,2244.7
2248.8,100.066231,7822.732422,894.667297,1978.749878,43.826527,923.835693,0.107459,0.081494,0.066521,0.055595,9.5,2244.8
2248.9,100.084763,8090.01123,998.987305,1977.499878,42.276161,-1239.852783,0.098453,0.072417,0.059538,0.048908,9.5,2244.9
2249.0,100.079338,8671.810547,1201.680054,1976.249878,41.091774,89.085022,0.08955,0.063468,0.052662,0.042317,9.5,2245.0
2249.1,100.088249,8768.532227,1265.021729,1976.249878,40.892052,-505.085815,0.0827,0.05661,0.047402,0.03727,9.5,2245.1
2249.2,100.100029,8839.104492,1312.653076,1977.499878,40.589928,-135.717407,0.078494,0.052412,0.044189,0.034182,9.5,2245.2
2249.3,100.111588,8638.272461,1329.839844,1976.249878,41.125355,617.228882,0.077776,0.0517,0.043645,0.033659,9.5,2245.3
2249.4,100.105659,8880.587891,1355.310913,1978.749878,40.963158,-1048.703369,0.080804,0.054728,0.045965,0.035887,9.5,2245.4
2249.5,100.103897,8896.608398,1327.005981,1977.499878,42.696854,1118.260498,0.088346,0.062314,0.051797,0.041475,9.5,2245.5
2249.6,100.123123,8778.978516,1211.66272,1978.749878,45.390652,433.62146,0.100713,0.074863,0.061484,0.050732,9.5,2245.6
2249.7,100.114838,7963.050293,975.427307,1979.999878,50.299114,-164.239258,0.118447,0.093094,0.075652,0.064216,9.5,2245.7
2249.8,100.125298,6767.459473,790.861572,1979.999878,54.608715,536.342773,0.141029,0.116673,0.094118,0.081712,9.5,2245.8
2249.9,100.141869,5603.55957,642.657227,1981.249878,59.572868,-360.246521,0.167612,0.144964,0.116489,0.102798,9.5,2245.9
2250.0,100.141869,5120.128418,508.544525,1981.249878,64.004318,450.739075,0.193309,0.17267,0.138536,0.123507,9.5,2246.0
2250.1,100.138412,4867.72168,347.0401,1981.249878,67.655289,905.953674,0.214876,0.196176,0.15734,0.141119,9.5,2246.1
2250.2,100.152122,4988.314453,359.679993,1981.249878,68.790909,-319.660461,0.228823,0.211461,0.169598,0.152584,9.5,2246.2
2250.3,100.163689,4936.245605,318.636597,1981.249878,69.209274,-786.785706,0.236306,0.219724,0.176249,0.158794,9.5,2246.3
2250.4,100.167831,4629.210449,362.9841,1981.249878,69.581161,-145.752563,0.23718,0.220645,0.176971,0.159475,9.5,2246.4
2250.5,100.176651,4707.1875,362.866333,1981.249878,69.831017,-184.971436,0.235342,0.218535,0.17524,0.157871,9.5,2246.5
2250.6,100.187798,4673.146484,330.8013,1981.249878,69.238075,453.536255,0.232728,0.215547,0.172792,0.155603,9.5,2246.6
2250.7,100.195457,4647.07373,331.377686,1981.249878,69.177147,592.992859,0.232906,0.215751,0.17296,0.155758,9.5,2246.7
2250.8,100.190277,4941.979004,366.312439,1981.249878,68.874321,-549.755127,0.234089,0.217098,0.174061,0.156779,9.5,2246.8
2250.9,100.195908,4717.530273,334.783478,1981.249878,68.385139,-594.660217,0.236315,0.219631,0.17613,0.158698,9.5,2246.9
2251.0,100.20816,4716.253906,340.70343,1981.249878,66.875259,436.764282,0.238405,0.222011,0.178076,0.160503,9.5,2247.0
2251.1,100.222878,4755.662598,322.265839,1983.749878,66.627853,323.864624,0.241902,0.226006,0.181346,0.163535,9.5,2247.1
2251.2,100.214684,4767.774414,353.395874,1982.499878,67.103233,-92.949951,0.245312,0.22991,0.184545,0.166499,9.5,2247.2
2251.3,100.236588,4611.441406,316.498627,1982.499878,67.938301,-287.890137,0.248216,0.233238,0.187274,0.169027,9.5,2247.3
2251.4,100.230186,4555.429688,306.585907,1983.749878,67.752037,-186.501282,0.250192,0.23551,0.189141,0.170755,9.5,2247.4
2251.5,100.24324,4521.508301,312.275482,1984.999878,67.213127,-501.571411,0.252959,0.238705,0.191769,0.173187,9.5,2247.5
2251.6,100.2388,4642.399414,322.266541,1983.749878,66.075996,-1692.42749,0.256424,0.242723,0.195085,0.176253,9.5,2247.6
2251.7,100.238022,4384.01416,312.828766,1984.999878,65.253059,-693.098633,0.259116,0.245853,0.197671,0.178642,9.5,2247.7
2251.8,100.256561,4521.705566,277.628326,1986.249878,64.666695,157.304199,0.260579,0.247557,0.19908,0.179944,9.5,2247.8
2251.9,100.254501,4844.77832,305.940979,1988.749878,64.799934,657.084351,0.259576,0.246407,0.198136,0.17907,9.5,2247.9
2252.0,100.259392,4699.730957,302.784302,1987.499878,66.281822,1333.138794,0.256764,0.243163,0.195467,0.1766,9.5,2248.0
2252.1,100.27021,4546.094238,321.759766,1988.749878,67.162888,-1359.135132,0.251803,0.237426,0.190741,0.172229,9.5,2248.1
2252.2,100.280731,4376.388672,325.453491,1991.249878,67.376724,41.397461,0.248777,0.233918,0.187848,0.169554,9.5,2248.2
2252.3,100.284248,4600.043945,343.839081,1989.999878,67.00132,667.970703,0.248012,0.233027,0.187111,0.168872,9.5,2248.3
2252.4,100.305588,4680.343262,296.470001,1991.249878,66.446526,210.588257,0.250156,0.235499,0.189144,0.170754,9.5,2248.4
2252.5,100.291878,4621.288574,315.450043,1989.999878,66.39006,-1430.478516,0.252092,0.237722,0.190969,0.172444,9.5,2248.5
2252.6,100.305382,4722.174316,295.042633,1991.249878,67.359322,-5435.207031,0.253873,0.239765,0.192644,0.173996,9.5,2248.6
2252.7,100.305824,4721.52832,328.043182,1991.249878,69.16436,292.464355,0.253681,0.239534,0.19245,0.173817,9.5,2248.7
2252.8,100.316704,4577.124512,334.784424,1994.999878,71.193436,4926.426758,0.252438,0.238092,0.19126,0.172717,9.5,2248.8
2252.9,100.322609,4579.626465,299.627655,1994.999878,71.847755,604.271484,0.2503,0.235621,0.189225,0.170835,9.5,2248.9
2253.0,100.333961,4560.758301,315.428162,1996.249878,71.665611,-246.264282,0.249998,0.235275,0.188942,0.170573,9.5,2249.0
2253.1,100.335037,4324.758789,324.417511,1997.499878,70.589134,1439.397583,0.250768,0.236169,0.18968,0.171255,9.5,2249.1
2253.2,100.33873,4518.193359,295.735443,1997.499878,69.094185,894.251892,0.252885,0.238618,0.191698,0.173121,9.5,2249.2
2253.3,100.342873,4348.009277,316.073639,1997.499878,67.012367,703.06665,0.253649,0.23951,0.192436,0.173803,9.5,2249.3
2253.4,100.36055,4522.029297,277.515015,1997.499878,66.724525,12.407166,0.253554,0.239414,0.192363,0.173733,9.5,2249.4
2253.5,100.355957,4473.841309,300.284546,1998.749878,65.838654,-106.12146,0.251282,0.236803,0.190219,0.171748,9.5,2249.5
2253.6,100.37101,4507.76416,308.582977,2001.249878,64.643425,-1690.042725,0.247189,0.232118,0.18638,0.16819,9.5,2249.6
2253.7,100.370773,4411.380371,337.603943,2001.249878,60.99575,-10664.700195,0.237427,0.221108,0.177422,0.159865,9.5,2249.7
2253.8,100.384514,5189.803711,344.210266,2002.499878,57.227993,-13752.242188,0.222483,0.204515,0.164027,0.147373,9.5,2249.8
2253.9,100.382339,6023.924316,359.830444,2003.749878,53.22121,7590.714355,0.203632,0.183779,0.147364,0.1318,9.5,2249.9
2254.0,100.392799,6267.09082,485.453094,2006.249878,49.932209,14428.871094,0.185444,0.163875,0.131414,0.116877,9.5,2250.0
2254.1,100.414345,5959.86377,671.732361,2004.999878,47.301357,3157.121582,0.170122,0.14709,0.117957,0.104289,9.5,2250.1
2254.2,100.417061,5924.714355,648.889526,2006.249878,47.415611,340.207153,0.161307,0.1374,0.110174,0.097016,9.5,2250.2
2254.3,100.410889,6169.526855,541.963745,2007.499878,47.889481,-894.49646,0.160478,0.136405,0.109342,0.096254,9.5,2250.3
2254.4,100.411545,6013.082031,545.067749,2011.249878,48.525246,-119.821411,0.166679,0.143022,0.114579,0.101184,9.5,2250.4
2254.5,100.414375,5597.685059,546.490051,2009.999878,48.329151,497.882202,0.174508,0.151388,0.121203,0.107418,9.5,2250.5
2254.6,100.436852,5272.637695,462.75589,2009.999878,49.268898,561.137695,0.180908,0.158249,0.126646,0.112536,9.5,2250.6
2254.7,100.427254,5248.953125,472.867004,2011.249878,48.83186,-1723.864258,0.184109,0.16169,0.129379,0.115103,9.5,2250.7
2254.8,100.432465,5327.99707,425.712433,2011.249878,48.73737,-1000.16626,0.184795,0.162429,0.129966,0.115655,9.5,2250.8
2254.9,100.43792,5545.797363,479.092712,2011.249878,47.284119,1885.25,0.181937,0.159352,0.12752,0.113357,9.5,2250.9
2255.0,100.452972,6031.362793,510.585327,2011.249878,47.105137,-244.884521,0.176032,0.15302,0.122498,0.108635,9.5,2251.0
2255.1,100.448685,6850.055176,543.815918,2008.749878,45.80619,-1608.121582,0.167772,0.144194,0.115509,0.102058,9.5,2251.1
2255.2,100.472588,6627.04248,598.613892,2008.749878,44.992764,944.971069,0.159272,0.135158,0.108372,0.095332,9.5,2251.2
2255.3,100.473892,6482.09668,670.18689,2007.499878,44.684483,1231.792969,0.151676,0.127103,0.102018,0.08934,9.5,2251.3
2255.4,100.481857,6597.106934,715.386414,2007.499878,46.230038,-310.34375,0.146383,0.121503,0.097604,0.085176,9.5,2251.4
2255.5,100.475891,6246.098633,664.67981,2006.249878,47.213669,-214.294312,0.143992,0.118974,0.095612,0.083296,9.5,2251.5
2255.6,100.489601,6171.48877,645.749634,2007.499878,47.920212,337.91626,0.144053,0.119033,0.095656,0.083338,9.5,2251.6
2255.7,100.49765,6178.074707,641.641235,2008.749878,47.926617,566.558594,0.145132,0.120161,0.096539,0.084175,9.5,2251.7
2255.8,100.49601,6123.421875,596.77124,2008.749878,48.699902,-841.78772,0.145675,0.120728,0.096984,0.084596,9.5,2251.8
2255.9,100.511513,5920.655762,601.730164,2008.749878,48.527119,630.607117,0.144757,0.11977,0.096235,0.083886,9.5,2251.9
2256.0,100.521645,6155.352051,639.460266,2008.749878,48.755371,1576.914307,0.142018,0.116919,0.094005,0.081772,9.5,2252.0
2256.1,100.51902,6444.617676,657.455322,2009.999878,47.689602,-853.648743,0.137354,0.11208,0.090229,0.078189,9.5,2252.1
2256.2,100.531654,6925.415527,695.600098,2011.249878,47.323971,-923.028625,0.13157,0.106098,0.085567,0.073761,9.5,2252.2
2256.3,100.535591,6879.15625,721.377075,2011.249878,45.642818,244.970215,0.1257,0.100043,0.080855,0.069282,9.5,2252.3
2256.4,100.541046,6890.241699,809.392456,2011.249878,45.372429,668.800049,0.120972,0.095173,0.077068,0.065681,9.5,2252.4
2256.5,100.535141,6767.30127,884.341675,2011.249878,44.83881,258.992859,0.11693,0.091025,0.073848,0.062615,9.5,2252.5
2256.6,100.542122,7227.520508,800.434937,2009.999878,45.262012,-258.885742,0.11353,0.087553,0.07116,0.060051,9.5,2252.6
2256.7,100.55085,7354.434082,816.299866,2008.749878,45.519112,0.149963,0.110142,0.084114,0.068505,0.057515,9.5,2252.7
2256.8,100.568733,7092.210449,853.707214,2007.499878,45.45929,357.650024,0.107316,0.081255,0.066301,0.055407,9.5,2252.8
2256.9,100.577438,6933.720703,969.094788,2008.749878,44.097225,-100.908875,0.104755,0.07866,0.0643,0.053494,9.5,2252.9
2257.0,100.590164,6929.253906,919.366455,2007.499878,42.059879,74.82312,0.103877,0.077769,0.063612,0.052837,9.5,2253.0
2257.1,100.594429,6756.663574,889.503174,2006.249878,41.349014,434.116028,0.105356,0.079271,0.064772,0.053945,9.5,2253.1
2257.2,100.602745,6639.957031,806.408752,2003.749878,41.990685,-719.19458,0.110906,0.084943,0.069165,0.058133,9.5,2253.2
2257.3,100.595528,6731.226074,816.40387,2004.999878,43.505367,-848.764282,0.12109,0.095468,0.077364,0.065923,9.5,2253.3
2257.4,100.604706,6497.609375,762.166687,2003.749878,45.659111,444.00116,0.136435,0.111526,0.089952,0.077841,9.5,2253.4
2257.5,100.605034,5864.295898,620.607117,2003.749878,48.958591,836.485107,0.156196,0.132495,0.106505,0.093451,9.5,2253.5
2257.6,100.614067,5287.425293,493.927979,1999.999878,52.888912,-1638.437012,0.179729,0.157834,0.126654,0.112382,9.5,2253.6
2257.7,100.619164,4751.678223,413.242645,2004.999878,55.520958,-1151.042236,0.20609,0.186745,0.149859,0.13409,9.5,2253.7
2257.8,100.622559,3945.013428,337.899323,2006.249878,58.366482,1006.907227,0.232678,0.216448,0.173923,0.156511,9.5,2253.8
2257.9,100.63237,3781.888184,280.672455,2006.249878,60.628578,618.487061,0.255909,0.242826,0.195466,0.176514,9.5,2253.9
2258.0,100.641548,3803.398926,248.176468,2003.749878,62.696976,-402.207153,0.273289,0.26281,0.211887,0.191723,9.5,2254.0
2258.1,100.653976,3917.51416,212.619492,2006.249878,63.240463,-1149.215576,0.285477,0.276978,0.223594,0.202544,9.5,2254.1
2258.2,100.643272,3757.848877,223.822815,2004.999878,64.0177,1188.11145,0.294811,0.288035,0.232822,0.211052,9.5,2254.2
2258.3,100.649178,3749.078369,256.442169,2003.749878,64.689766,762.685669,0.301699,0.296318,0.239791,0.217464,9.5,2254.3
2258.4,100.648285,3625.472412,217.069687,2001.249878,65.179939,-1065.065186,0.306306,0.301911,0.244522,0.221812,9.5,2254.4
2258.5,100.662025,3582.510254,190.682007,2002.499878,65.673866,-503.914307,0.308527,0.304595,0.246786,0.223894,9.5,2254.5
2258.6,100.669441,3650.578857,198.583771,2001.249878,66.151848,-418.175537,0.309525,0.305792,0.247791,0.224819,9.5,2254.6
2258.7,100.675316,3629.503174,230.154205,1999.999878,66.747154,49.723999,0.307336,0.303118,0.245522,0.222734,9.5,2254.7
2258.8,100.674271,3550.746338,213.965149,1998.749878,66.498833,-1169.027344,0.30248,0.297228,0.240542,0.218157,9.5,2254.8
2258.9,100.688637,3881.381592,222.015182,1998.749878,67.586166,-1061.297119,0.296238,0.289679,0.234173,0.2123,9.5,2254.9
2259.0,100.687088,3598.799805,215.720215,1996.249878,68.548508,1317.049561,0.292156,0.284772,0.230045,0.208503,9.5,2255.0
2259.1,100.707237,3477.208984,223.831955,1994.999878,69.871826,-26.210205,0.289437,0.281519,0.227317,0.205992,9.5,2255.1
2259.2,100.712753,3557.658203,231.371872,1993.749878,70.40403,-1649.883057,0.287562,0.279276,0.225435,0.20426,9.5,2255.2
2259.3,100.711288,3682.76709,229.530762,1993.749878,71.360817,1232.904785,0.285551,0.276877,0.223425,0.202409,9.5,2255.3
2259.4,100.721992,3672.658203,206.328827,1996.249878,71.466728,1926.775879,0.285101,0.276342,0.222979,0.201998,9.5,2255.4
2259.5,100.718742,3595.11377,228.236298,1996.249878,71.219849,67.021362,0.286242,0.277712,0.22413,0.203057,9.5,2255.5
2259.6,100.727798,3632.361816,240.848618,1996.249878,70.488571,-1967.414307,0.290307,0.282607,0.228251,0.206848,9.5,2255.6
2259.7,100.721992,3621.467529,223.827545,1997.499878,69.113319,-721.563843,0.296726,0.290371,0.234803,0.212872,9.5,2255.7
2259.8,100.737015,3618.411621,200.070084,1996.249878,67.25367,1556.287842,0.304635,0.299926,0.242862,0.220283,9.5,2255.8
2259.9,100.754684,3470.345947,212.991623,1996.249878,65.040993,-845.079102,0.312029,0.308854,0.250391,0.227207,9.5,2255.9
2260.0,100.74437,3746.742188,196.941132,1996.249878,64.02816,87.60498,0.317252,0.315153,0.255698,0.232087,9.5,2256.0
2260.1,100.749886,3466.807861,184.437836,1996.249878,64.276443,2451.97876,0.320301,0.318853,0.258827,0.234963,9.5,2256.1
2260.2,100.762527,3598.418701,233.300537,1996.249878,66.499466,786.036011,0.321688,0.320548,0.260265,0.236285,9.5,2256.2
2260.3,100.761871,3540.114746,190.683411,1996.249878,70.093948,-907.500061,0.323272,0.322498,0.261927,0.237811,9.5,2256.3
2260.4,100.767326,3380.939941,185.957932,1996.249878,72.904503,-2006.228882,0.325399,0.325115,0.264158,0.239859,9.5,2256.4
2260.5,100.771255,3421.507813,201.753418,1996.249878,73.438622,15.99292,0.329269,0.329885,0.268228,0.243595,9.5,2256.5
2260.6,100.765144,3503.121826,187.497086,1996.249878,72.956085,1879.320435,0.332587,0.333981,0.271726,0.246806,9.5,2256.6
2260.7,100.777336,3453.518311,182.805573,1993.749878,71.757614,-861.357056,0.335692,0.337825,0.275013,0.249824,9.5,2256.7
2260.8,100.787384,3349.842529,193.826401,1993.749878,70.501564,-772.31311,0.336032,0.338257,0.275388,0.250167,9.5,2256.8
2260.9,100.783806,3453.141846,175.030182,1991.249878,69.493317,1368.435669,0.335298,0.337362,0.27463,0.24947,9.5,2256.9
2261.0,100.795219,3223.612549,185.986923,1993.749878,70.098145,284.742798,0.332362,0.333735,0.271531,0.246626,9.5,2257.0
2261.1,100.80088,3543.919678,185.958206,1992.499878,69.806786,-1882.464233,0.330718,0.331705,0.269798,0.245035,9.5,2257.1
2261.2,100.795013,3370.163818,206.355667,1991.249878,70.240379,385.63562,0.327579,0.327831,0.26649,0.241998,9.5,2257.2
2261.3,100.824875,3476.85376,182.926697,1989.999878,68.762581,2560.732422,0.325072,0.324757,0.263876,0.239598,9.5,2257.3
2261.4,100.821182,3522.064453,190.699356,1991.249878,67.685402,837.264343,0.32033,0.318956,0.258947,0.23507,9.5,2257.4
2261.5,100.823776,3524.114746,187.55661,1989.999878,64.798889,-1348.803955,0.317899,0.316004,0.25645,0.232776,9.5,2257.5
2261.6,100.826607,3558.554199,226.989319,1989.999878,64.805176,-747.828552,0.314513,0.311857,0.252926,0.229538,9.5,2257.6
2261.7,100.833282,3400.695313,201.557907,1989.999878,64.326767,-246.97876,0.312027,0.308808,0.250331,0.227155,9.5,2257.7
2261.8,100.852776,3569.221191,206.327179,1991.249878,65.282501,656.857117,0.308,0.303903,0.246175,0.223336,9.5,2257.8
2261.9,100.835991,3493.114014,181.313095,1989.999878,65.450745,412.514404,0.305017,0.300319,0.243162,0.220564,9.5,2257.9
2262.0,100.846245,3497.447998,213.973282,1991.249878,66.779289,-383.631409,0.302247,0.296982,0.240351,0.217979,9.5,2258.0
2262.1,100.858437,3569.384521,234.532074,1989.999878,65.453606,908.355225,0.300899,0.295352,0.238976,0.216714,9.5,2258.1
2262.2,100.865585,3490.057373,206.321213,1989.999878,62.976265,262.268127,0.300707,0.295108,0.238765,0.216521,9.5,2258.2
2262.3,100.865257,3416.125488,209.498322,1987.499878,60.313309,-596.883789,0.303183,0.298095,0.241282,0.218835,9.5,2258.3
2262.4,100.875755,3305.438232,179.643661,1987.499878,59.465691,-100.644958,0.307468,0.303257,0.245628,0.222832,9.5,2258.4
2262.5,100.860046,3345.367676,196.942398,1987.499878,59.038204,273.585815,0.313754,0.310909,0.252111,0.228791,9.5,2258.5
2262.6,100.890564,3426.550781,223.825912,1987.499878,59.149967,130.594238,0.318784,0.317066,0.257343,0.233598,9.5,2258.6
2262.7,100.87915,3420.366943,160.761658,1988.749878,58.794147,-239.651245,0.325155,0.324935,0.264067,0.23977,9.5,2258.7
2262.8,100.878075,3387.52832,198.575378,1987.499878,59.401867,-493.387939,0.332102,0.333533,0.271422,0.246522,9.5,2258.8
2262.9,100.906723,3625.995117,184.440781,1987.499878,60.076466,-660.869629,0.342409,0.346346,0.282413,0.256611,9.5,2258.9
2263.0,100.896317,3497.221924,195.42012,1986.249878,61.101234,385.380737,0.352011,0.35839,0.292805,0.266149,9.5,2259.0
2263.1,100.907288,3625.271484,171.902267,1984.999878,60.862614,1285.507324,0.359407,0.367687,0.300839,0.273522,9.5,2259.1
2263.2,100.915985,3544.89917,179.644455,1984.999878,61.936241,219.89978,0.360466,0.369083,0.302082,0.274663,9.5,2259.2
2263.3,100.927048,3482.736816,181.314804,1984.999878,61.574627,-747.472107,0.354303,0.36148,0.295591,0.268702,9.5,2259.3
