DEPT,CGXT,SMTU,gr,nprl,CLDC,DCOR,den,pe,dprl,GRGM,HVOL,AVOL,NPOR,NPRS,NPRD,DPOR,DPRS,DPRD,HDEN,CILS,CILM,CILD,res_ilm,res_ild,BIT,mss
2331.45,94.062138,2469.5,96.427811,0.163741,6.296461,0.031808,2.549735,3.838214,0.038372,142.725833,0.000502,0.000245,0.149666,0.222836,0.147189,0.038372,0.003403,0.12065,2.644384,560.427222,280.280054,243.719925,3.567928,4.103102,6.125,2297.252689655172
2331.475,94.089447,2470.75,94.663507,0.165575,6.292152,0.020578,2.546173,3.870755,0.052725,143.20029,0.000501,0.000245,0.151276,0.224836,0.148893,0.052725,0.018278,0.133775,2.619841,556.856274,281.180798,243.220419,3.556612,4.111545,6.125,2297.276344827586
2331.5,94.063623,2472.75,93.350461,0.168398,6.287607,0.010763,2.544336,3.850995,0.067636,142.696939,0.0005,0.000244,0.153902,0.227886,0.151513,0.067636,0.033732,0.147411,2.594342,550.533252,282.429822,242.713983,3.54098,4.120128,6.125,2297.3
2331.525,94.013907,2474.5,92.981361,0.172337,6.282923,0.00277,2.543499,3.810855,0.079171,141.393484,0.0005,0.000243,0.157603,0.232148,0.15517,0.079171,0.045687,0.157959,2.574617,542.192395,283.784521,242.208182,3.524052,4.128723,6.125,2297.323655172414
2331.55,94.007513,2473.5,92.056041,0.175505,6.277515,-0.002584,2.544379,3.77429,0.087803,139.436008,0.000499,0.000242,0.16056,0.235572,0.158111,0.087803,0.054632,0.165852,2.559857,533.057568,284.908478,241.844385,3.510017,4.134912,6.125,2297.3473103448277
2331.575,94.054355,2471.75,90.515761,0.175455,6.269157,-0.005075,2.546946,3.781009,0.091051,137.123477,0.000497,0.00024,0.160438,0.235484,0.15806,0.091051,0.057998,0.168822,2.554303,523.624146,285.38291,241.766559,3.504103,4.136236,6.125,2297.370965517241
2331.6,94.045352,2470.5,90.676233,0.171265,6.257374,-0.005056,2.550771,3.8195,0.088663,136.951776,0.000495,0.000238,0.156363,0.230861,0.15416,0.088663,0.055524,0.166638,2.558386,514.316949,285.166638,242.03515,3.506786,4.131679,6.125,2297.394620689655
2331.625,94.040698,2483.5,93.245834,0.163993,6.243321,-0.00346,2.554693,3.901622,0.081327,137.320352,0.000493,0.000236,0.149349,0.22286,0.147394,0.081327,0.04792,0.15993,2.570931,506.422412,284.267572,242.564056,3.51798,4.12272,6.125,2297.418275862069
2331.65,94.066862,2479.0,95.91194,0.155967,6.230752,-0.001125,2.557999,3.983736,0.0733,137.678992,0.000491,0.000234,0.141616,0.214041,0.139927,0.0733,0.039602,0.15259,2.584657,500.633716,282.711621,243.255994,3.537514,4.111007,6.125,2297.441931034483
2331.675,94.056801,2469.25,96.719121,0.149535,6.220992,0.001294,2.559833,4.034693,0.070309,138.92634,0.00049,0.000233,0.135402,0.206978,0.133944,0.070309,0.036502,0.149855,2.589771,496.205511,280.851843,243.928537,3.561043,4.099637,6.125,2297.4655862068967
2331.7,94.041985,2468.0,96.562138,0.146227,6.211833,0.003698,2.560345,4.033573,0.072918,142.798434,0.000488,0.000232,0.132168,0.203349,0.130867,0.072918,0.039206,0.152241,2.58531,492.198364,279.065759,244.400058,3.583796,4.091681,6.125,2297.48924137931
2331.725,94.033708,2467.5,95.133852,0.14598,6.20192,0.006408,2.560732,4.002478,0.077507,148.363797,0.000486,0.00023,0.131851,0.203096,0.13064,0.077507,0.043962,0.156437,2.577463,488.744495,277.513361,244.648306,3.603684,4.087506,6.125,2297.512896551724
2331.75,94.045023,2468.25,91.924911,0.147195,6.191772,0.009712,2.562167,3.96189,0.08176,154.15361,0.000485,0.000228,0.132931,0.204467,0.131775,0.08176,0.048369,0.160326,2.570191,486.446954,276.503369,244.725079,3.616674,4.08622,6.125,2297.536551724138
2331.775,94.040042,2470.25,88.883333,0.147938,6.183345,0.013531,2.564815,3.922125,0.082748,159.099796,0.000484,0.000227,0.133573,0.205301,0.132468,0.082748,0.049393,0.161229,2.568502,484.923486,276.250427,244.701874,3.619931,4.086607,6.125,2297.560206896552
2331.8,94.042699,2472.0,88.507697,0.147144,6.177488,0.017539,2.56808,3.893064,0.084997,163.533582,0.000483,0.000227,0.132773,0.204397,0.131725,0.084997,0.051724,0.163286,2.564655,483.286462,276.559918,244.681451,3.615905,4.086948,6.125,2297.5838620689656
2331.825,94.051633,2472.5,90.565318,0.145378,6.173722,0.021209,2.570979,3.862843,0.086299,166.161859,0.000483,0.000226,0.131068,0.202395,0.130075,0.086299,0.053073,0.164476,2.562429,481.983075,277.185126,244.841788,3.607774,4.08428,6.125,2297.607517241379
2331.85,94.064487,2472.5,93.242824,0.143756,6.172115,0.024047,2.572522,3.836207,0.088316,165.9552,0.000483,0.000226,0.129511,0.200559,0.128559,0.088316,0.055164,0.166321,2.55898,481.827753,278.012598,245.279126,3.597035,4.077043,6.125,2297.631172413793
2331.875,94.068517,2471.75,96.14048,0.14262,6.171849,0.025722,2.572134,3.811154,0.093761,163.694376,0.000483,0.000226,0.128425,0.199276,0.127498,0.093761,0.060806,0.1713,2.549669,482.356433,278.817578,245.914935,3.586634,4.066559,6.125,2297.654827586207
2331.9,94.005959,2469.75,98.835855,0.142143,6.172157,0.02647,2.570523,3.797465,0.099718,159.478619,0.000483,0.000226,0.127972,0.198741,0.127053,0.099718,0.066981,0.176748,2.539481,483.236975,279.476892,246.556137,3.578156,4.055987,6.125,2297.6784827586207
2331.925,94.017975,2468.75,100.47276,0.142935,6.172665,0.026974,2.569581,3.776988,0.106867,153.725912,0.000483,0.000226,0.128728,0.199641,0.127794,0.106867,0.074389,0.183285,2.527257,485.155774,279.85094,247.092441,3.573353,4.047136,6.125,2297.7021379310345
2331.95,94.062614,2471.0,100.875037,0.144676,6.173422,0.027695,2.57051,3.743822,0.103983,148.141833,0.000483,0.000226,0.130389,0.201613,0.129421,0.103983,0.071401,0.180648,2.532189,487.802026,279.917175,247.464105,3.572501,4.041011,6.125,2297.7257931034483
2331.975,94.020984,2459.75,100.957913,0.14599,6.175589,0.028458,2.572709,3.702384,0.097995,145.180707,0.000483,0.000227,0.131653,0.2031,0.130648,0.097995,0.065195,0.175172,2.542429,490.566205,279.671936,247.579352,3.575651,4.039115,6.125,2297.749448275862
2332.0,94.034683,2448.25,101.117873,0.146433,6.178702,0.028742,2.574669,3.663318,0.088652,145.514874,0.000484,0.000227,0.132105,0.203603,0.131062,0.088652,0.055512,0.166628,2.558406,493.724231,279.191199,247.489322,3.581824,4.040582,6.125,2297.773103448276
2332.025,94.054771,2444.75,100.471283,0.146561,6.182735,0.028262,2.575742,3.626793,0.083428,148.240024,0.000485,0.000228,0.132276,0.20375,0.131182,0.083428,0.050098,0.161851,2.567338,497.266309,278.59953,247.38613,3.589422,4.042265,6.125,2297.7967586206896
2332.05,94.016389,2442.25,99.693405,0.146292,6.190922,0.026484,2.574711,3.602846,0.077577,150.531192,0.000487,0.00023,0.132087,0.203451,0.130932,0.077577,0.044035,0.156501,2.577343,500.890979,278.088379,247.365817,3.596001,4.042596,6.125,2297.8204137931034
2332.075,94.042682,2439.0,99.246011,0.145209,6.20363,0.023141,2.570833,3.61036,0.071536,151.85502,0.000489,0.000232,0.131136,0.202231,0.12992,0.071536,0.037773,0.150976,2.587674,504.407446,277.671185,247.368887,3.601394,4.042546,6.125,2297.844068965517
2332.1,94.075717,2436.0,99.257553,0.144126,6.217448,0.018816,2.565232,3.650118,0.06964,151.561249,0.00049,0.000234,0.130186,0.201009,0.128909,0.06964,0.035809,0.149243,2.590916,507.128766,277.249048,247.306454,3.606882,4.043568,6.125,2297.867724137931
2332.125,94.070221,2444.75,98.759558,0.144202,6.226325,0.014619,2.560305,3.689993,0.079866,150.119049,0.000491,0.000235,0.130326,0.201091,0.12898,0.079866,0.046406,0.158594,2.573429,508.491211,276.833771,247.185217,3.612301,4.045554,6.125,2297.8913793103447
2332.15,94.032793,2455.0,98.452551,0.145354,6.230336,0.011133,2.557014,3.688843,0.090125,148.953555,0.000492,0.000235,0.131473,0.202384,0.130055,0.090125,0.057039,0.167975,2.555886,508.729431,276.521692,246.953625,3.616375,4.049359,6.125,2297.9150344827585
2332.175,94.02906,2455.25,98.173267,0.147041,6.232975,0.00875,2.555902,3.664756,0.094085,149.044009,0.000492,0.000236,0.13311,0.20428,0.131629,0.094085,0.061143,0.171596,2.549115,508.634589,276.27818,246.539188,3.619553,4.056191,6.125,2297.9386896551728
2332.2,94.033257,2453.0,97.914069,0.149313,6.235659,0.007953,2.557816,3.642458,0.091141,150.777197,0.000493,0.000236,0.135292,0.206833,0.133749,0.091141,0.058091,0.168904,2.55415,508.573004,276.025262,245.888098,3.622862,4.066982,6.125,2297.962344827586
2332.225,94.053043,2451.75,97.686365,0.151957,6.238079,0.008614,2.562334,3.650613,0.084755,152.225323,0.000493,0.000237,0.137822,0.209798,0.136216,0.084755,0.051474,0.163065,2.565068,509.288593,275.812085,245.082648,3.625664,4.080399,6.125,2297.986
2332.25,94.03857,2449.75,99.047003,0.153428,6.239865,0.010126,2.567985,3.673298,0.07635,152.596741,0.000493,0.000237,0.139233,0.211439,0.137587,0.07635,0.042762,0.155379,2.579442,510.203351,275.69259,244.143353,3.627239,4.096124,6.125,2298.0096551724137
2332.275,94.061781,2448.75,101.295694,0.152349,6.241059,0.01177,2.573286,3.708776,0.064469,151.200015,0.000493,0.000237,0.138221,0.210199,0.136577,0.064469,0.030449,0.144514,2.599759,511.053528,275.485333,243.19632,3.629969,4.112052,6.125,2298.0333103448274
2332.3,94.08239,2449.5,103.452019,0.149355,6.241638,0.012968,2.576951,3.740832,0.059145,148.554431,0.000494,0.000237,0.135387,0.206799,0.133778,0.059145,0.024932,0.139646,2.608863,511.763232,275.098816,242.328574,3.635074,4.126729,6.125,2298.0569655172417
2332.325,94.073196,2449.25,103.471396,0.1459,6.241784,0.013362,2.578237,3.754814,0.062564,144.293378,0.000494,0.000237,0.13211,0.202891,0.13055,0.062564,0.028476,0.142773,2.603015,512.314746,274.631604,241.581964,3.641268,4.139451,6.125,2298.080620689655
2332.35,94.061922,2448.0,101.84958,0.14283,6.241795,0.013108,2.577775,3.734758,0.074552,140.614496,0.000494,0.000237,0.129196,0.19944,0.127685,0.074552,0.0409,0.153735,2.582515,512.034216,274.041333,240.930344,3.649149,4.150632,6.125,2298.104275862069
2332.375,94.052843,2462.5,98.755199,0.141219,6.241795,0.01269,2.576982,3.704282,0.08515,138.485474,0.000494,0.000237,0.127661,0.197643,0.126184,0.08515,0.051882,0.163426,2.564394,511.115692,273.283411,240.358896,3.659298,4.160497,6.125,2298.1279310344826
2332.4,94.066455,2474.0,95.778796,0.142176,6.241495,0.012407,2.576429,3.692275,0.089637,137.905396,0.000493,0.000237,0.128559,0.198744,0.12708,0.089637,0.056533,0.167529,2.556721,509.916034,272.392322,239.86969,3.671278,4.168972,6.125,2298.151586206897
2332.425,94.079086,2475.75,93.806638,0.144977,6.23969,0.01268,2.576906,3.701967,0.08812,139.226096,0.000493,0.000236,0.131201,0.201922,0.129698,0.08812,0.05496,0.166142,2.559315,508.322058,271.49201,239.445175,3.683446,4.176347,6.125,2298.1752413793106
2332.45,94.084003,2477.0,93.318149,0.147303,6.236417,0.013492,2.578267,3.715147,0.08471,143.12522,0.000492,0.000236,0.133384,0.204562,0.131872,0.08471,0.051427,0.163023,2.565146,506.553235,270.748779,239.094412,3.693519,4.182462,6.125,2298.198896551724
2332.475,94.070959,2477.5,93.050468,0.147906,6.232297,0.014392,2.579384,3.709264,0.080014,148.048547,0.000492,0.000235,0.133923,0.205247,0.132435,0.080014,0.04656,0.158729,2.573176,504.94397,270.321857,238.806595,3.699317,4.187498,6.125,2298.2225517241377
2332.5,94.065971,2476.75,92.105167,0.147529,6.227781,0.014766,2.578759,3.700279,0.074532,152.473941,0.000491,0.000234,0.133521,0.204823,0.132083,0.074532,0.040879,0.153716,2.58255,503.311908,270.140063,238.602124,3.701794,4.191085,6.125,2298.2462068965515
2332.525,94.061308,2474.75,90.613278,0.147429,6.222012,0.014643,2.576595,3.694214,0.075238,154.70849,0.00049,0.000233,0.133371,0.204708,0.13199,0.075238,0.04161,0.154362,2.581343,501.71236,270.145496,238.426675,3.701716,4.194168,6.125,2298.2698620689657
2332.55,94.081532,2475.25,89.713457,0.148383,6.213371,0.014113,2.573316,3.692643,0.079233,153.854086,0.000488,0.000232,0.13421,0.205769,0.132879,0.079233,0.045751,0.158015,2.574512,500.077252,270.349567,238.23298,3.698922,4.197576,6.125,2298.2935172413795
2332.575,94.089682,2476.25,90.578357,0.150784,6.202828,0.013285,2.569282,3.690495,0.078985,150.852649,0.000487,0.00023,0.136419,0.208447,0.135117,0.078985,0.045494,0.157789,2.574935,498.32561,270.465674,238.027408,3.697332,4.201203,6.125,2298.317172413793
2332.6,94.073767,2476.25,92.425052,0.153919,6.193068,0.012515,2.565303,3.708112,0.076072,148.828516,0.000485,0.000229,0.13932,0.211952,0.138041,0.076072,0.042475,0.155125,2.579917,496.099139,270.208521,237.784158,3.70088,4.205509,6.125,2298.3408275862066
2332.625,94.073199,2475.5,95.073622,0.156143,6.186494,0.012151,2.562009,3.729981,0.076572,147.849515,0.000484,0.000228,0.141349,0.214443,0.140115,0.076572,0.042992,0.155582,2.579062,493.7875,269.602008,237.542468,3.709268,4.20979,6.125,2298.364482758621
2332.65,94.085416,2474.25,97.202945,0.156208,6.180872,0.012194,2.559105,3.741078,0.080517,147.858829,0.000483,0.000226,0.141313,0.21452,0.140176,0.080517,0.047082,0.15919,2.572315,491.604919,268.750049,237.200204,3.721095,4.215873,6.125,2298.3881379310346
2332.675,94.070427,2472.25,98.026454,0.154395,6.168227,0.012351,2.555754,3.724286,0.0831,149.014746,0.00048,0.000224,0.139477,0.2125,0.138487,0.0831,0.049758,0.161551,2.567899,489.971893,267.712714,236.71561,3.73552,4.224527,6.125,2298.4117931034484
2332.7,94.072891,2469.75,97.664339,0.151988,6.146426,0.01264,2.552028,3.702819,0.084083,151.803156,0.000477,0.00022,0.137058,0.209819,0.136243,0.084083,0.050777,0.16245,2.566218,488.843311,266.683826,236.191086,3.749868,4.233924,6.125,2298.4354482758617
2332.725,94.085838,2469.5,96.570259,0.149934,6.121596,0.013291,2.548576,3.678935,0.088723,153.677979,0.000473,0.000217,0.134973,0.207531,0.134329,0.088723,0.055586,0.166693,2.558284,488.570544,265.89093,235.672021,3.760992,4.243259,6.125,2298.4591034482755
2332.75,94.096776,2471.5,94.51064,0.148609,6.103784,0.014778,2.546801,3.657887,0.095565,153.342136,0.000471,0.000215,0.133595,0.206052,0.133093,0.095565,0.062676,0.17295,2.546584,489.019025,265.277661,235.10799,3.769663,4.253421,6.125,2298.4827586206898
2332.775,94.083699,2474.0,92.69023,0.147989,6.095633,0.017353,2.547787,3.662064,0.099999,152.231253,0.00047,0.000214,0.132917,0.205359,0.132516,0.099999,0.067272,0.177005,2.539001,489.194971,264.712695,234.557825,3.777715,4.263376,6.125,2298.5064137931035
2332.8,94.073405,2475.0,92.249561,0.14741,6.092941,0.020823,2.551367,3.708823,0.095503,151.50452,0.00047,0.000214,0.132312,0.204704,0.131975,0.095503,0.062612,0.172893,2.54669,488.37453,264.093744,234.085889,3.786595,4.271973,6.125,2298.5300689655173
2332.825,94.09626,2475.0,93.243755,0.145718,6.091529,0.02469,2.5564,3.765103,0.088325,151.015866,0.00047,0.000213,0.13068,0.202784,0.130393,0.088325,0.055173,0.166329,2.558965,486.680078,263.415796,233.676324,3.796358,4.279457,6.125,2298.5537241379307
2332.85,94.099759,2474.25,94.80502,0.142532,6.089572,0.028243,2.561121,3.794777,0.086548,150.358832,0.00047,0.000213,0.127651,0.199163,0.127415,0.086548,0.053332,0.164704,2.562003,484.628308,262.671082,233.40853,3.807123,4.284354,6.125,2298.577379310345
2332.875,94.044679,2472.25,96.588597,0.138695,6.087011,0.030937,2.564238,3.797226,0.091641,149.107455,0.000469,0.000213,0.124009,0.19479,0.123825,0.091641,0.05861,0.169361,2.553294,482.055847,261.850189,233.162045,3.819054,4.288874,6.125,2298.6010344827587
2332.9,94.08546,2471.25,98.940283,0.135231,6.083989,0.032608,2.5655,3.779043,0.097817,146.520206,0.000469,0.000212,0.120722,0.190837,0.120585,0.097817,0.06501,0.175009,2.542734,478.905164,261.000525,232.903317,3.831495,4.293638,6.125,2298.6246896551725
2332.925,94.102556,2472.0,100.409964,0.132502,6.081046,0.033728,2.56635,3.750469,0.100271,142.63613,0.000468,0.000212,0.118129,0.18772,0.118031,0.100271,0.067554,0.177254,2.538536,475.391687,260.160229,232.721335,3.843888,4.296999,6.125,2298.6483448275862
2332.95,94.086261,2471.75,99.408865,0.130643,6.078876,0.03491,2.568676,3.724187,0.098721,138.230923,0.000468,0.000212,0.116366,0.185597,0.116293,0.098721,0.065947,0.175836,2.541187,472.915491,259.372668,232.582983,3.855552,4.299557,6.125,2298.6719999999996
2332.975,94.06786,2469.75,96.928734,0.129798,6.078129,0.036331,2.573235,3.723603,0.09396,134.755624,0.000468,0.000212,0.11557,0.184629,0.115501,0.09396,0.061013,0.171482,2.549329,471.071021,258.744348,232.42442,3.864873,4.302483,6.125,2298.695655172414
2333.0,94.04057,2468.75,94.475249,0.12941,6.079658,0.037576,2.579087,3.734186,0.084234,133.720578,0.000469,0.000212,0.115223,0.18418,0.115138,0.084234,0.050934,0.162589,2.565959,468.889703,258.313409,232.287173,3.871285,4.305018,6.125,2298.7193103448276
2333.025,94.027629,2467.25,92.867116,0.128759,6.083936,0.037967,2.584475,3.755601,0.076742,134.588406,0.00047,0.000213,0.114645,0.183425,0.114526,0.076742,0.043169,0.155737,2.578772,466.017914,258.104736,232.180487,3.8744,4.306998,6.125,2298.7429655172414
2333.05,94.05843,2464.75,92.221638,0.127805,6.092251,0.037173,2.588376,3.774608,0.074363,136.475116,0.000471,0.000214,0.1138,0.18232,0.113632,0.074363,0.040703,0.153562,2.58284,462.794568,257.961359,232.042523,3.876557,4.309566,6.125,2298.766620689655
2333.075,94.088176,2463.75,93.066096,0.127257,6.102716,0.034951,2.589874,3.790065,0.078204,138.03114,0.000473,0.000216,0.113354,0.181682,0.113117,0.078204,0.044684,0.157074,2.576272,458.530365,257.625781,231.79093,3.881642,4.314259,6.125,2298.790275862069
2333.1,94.082777,2464.5,95.72533,0.127849,6.113335,0.031718,2.589583,3.796615,0.083802,138.28822,0.000474,0.000218,0.114001,0.182363,0.113672,0.083802,0.050486,0.162193,2.566698,453.486475,256.980261,231.25755,3.891464,4.324259,6.125,2298.8139310344827
2333.125,94.102632,2464.25,97.953664,0.130006,6.124101,0.027947,2.588151,3.799899,0.084716,136.998172,0.000476,0.00022,0.116142,0.184839,0.115692,0.084716,0.051433,0.163029,2.565135,448.914673,256.132697,230.535004,3.904399,4.337866,6.125,2298.8375862068965
2333.15,94.094983,2463.75,96.568483,0.133656,6.13904,0.024525,2.587194,3.795751,0.080115,135.214294,0.000479,0.000222,0.119706,0.189018,0.119109,0.080115,0.046665,0.158822,2.573003,445.885364,255.157584,229.75639,3.919309,4.352599,6.125,2298.8612413793103
2333.175,94.084528,2463.0,91.699588,0.137869,6.158252,0.02168,2.586732,3.770407,0.070339,132.719174,0.000482,0.000225,0.123803,0.193838,0.123052,0.070339,0.036534,0.149883,2.589719,444.131281,254.218549,228.730551,3.933723,4.372193,6.125,2298.884896551724
2333.2,94.080069,2477.5,85.437935,0.140883,6.175851,0.019457,2.586491,3.74854,0.059198,127.819113,0.000484,0.000227,0.126754,0.197283,0.125872,0.059198,0.024987,0.139695,2.608771,442.788312,253.46496,227.458871,3.945368,4.396718,6.125,2298.908551724138
2333.225,94.080424,2488.25,79.434341,0.141428,6.186174,0.017547,2.585572,3.741905,0.053777,122.449063,0.000485,0.000229,0.127348,0.1979,0.126381,0.053777,0.019368,0.134737,2.618042,441.580005,252.966513,226.172287,3.953116,4.421798,6.125,2298.9322068965516
2333.25,94.077902,2489.5,75.642133,0.139748,6.189608,0.015981,2.584229,3.76731,0.048898,119.406383,0.000485,0.000229,0.125808,0.195974,0.124809,0.048898,0.014312,0.130276,2.626384,441.038013,252.711938,224.962732,3.957085,4.44556,6.125,2298.9558620689654
2333.275,94.093753,2491.5,74.271622,0.137111,6.190176,0.014496,2.581898,3.79048,0.047292,120.297992,0.000485,0.000229,0.123331,0.192963,0.122341,0.047292,0.012648,0.128807,2.629131,440.845959,252.333414,223.911688,3.963043,4.466262,6.125,2298.979517241379
2333.3,94.076225,2492.5,74.686093,0.13501,6.189122,0.013357,2.579222,3.822163,0.046797,124.425496,0.000485,0.000229,0.121339,0.190576,0.120377,0.046797,0.012135,0.128355,2.629977,440.284119,251.633026,223.243179,3.97416,4.479483,6.125,2299.0031724137934
2333.325,94.107805,2478.25,74.965659,0.134505,6.186923,0.012925,2.576904,3.846519,0.054436,130.797516,0.000485,0.000228,0.120835,0.190013,0.119907,0.054436,0.020052,0.13534,2.616914,439.00907,250.756244,222.900482,3.988164,4.48632,6.125,2299.0268275862068
2333.35,94.124352,2470.25,74.459872,0.135594,6.183492,0.013599,2.57585,3.857554,0.06618,136.093979,0.000484,0.000227,0.121815,0.191269,0.120927,0.06618,0.032223,0.146079,2.596832,437.579907,249.626285,222.713797,4.006328,4.490077,6.125,2299.0504827586205
2333.375,94.12216,2471.25,73.562387,0.137259,6.175977,0.015306,2.575956,3.847419,0.073989,137.931693,0.000482,0.000225,0.123313,0.193184,0.122486,0.073989,0.040315,0.153219,2.58348,435.886224,248.264468,222.489392,4.02826,4.494632,6.125,2299.0741379310343
2333.4,94.105624,2471.25,73.09758,0.137948,6.160093,0.018056,2.577363,3.84859,0.077753,135.655179,0.000479,0.000223,0.123869,0.19398,0.123132,0.077753,0.044217,0.156662,2.577042,433.587695,247.03248,221.92149,4.048226,4.506248,6.125,2299.097793103448
2333.425,94.085928,2472.0,74.486176,0.136506,6.139919,0.021581,2.579618,3.858759,0.080338,131.850583,0.000476,0.00022,0.122404,0.192316,0.121781,0.080338,0.046896,0.159026,2.572622,431.684949,245.946722,220.982535,4.066072,4.525536,6.125,2299.1214482758623
2333.45,94.104039,2472.5,78.285376,0.133043,6.123724,0.025629,2.582539,3.879927,0.08177,127.421664,0.000474,0.000218,0.119037,0.188316,0.118535,0.08177,0.04838,0.160336,2.570173,431.025818,244.934982,219.920178,4.082855,4.547445,6.125,2299.1451034482757
2333.475,94.089607,2471.0,82.711177,0.128655,6.115922,0.029959,2.586183,3.885599,0.081216,125.279436,0.000474,0.000217,0.114814,0.183237,0.11442,0.081216,0.047806,0.159829,2.57112,430.922473,243.975693,218.905014,4.098932,4.568457,6.125,2299.1687586206895
2333.5,94.06777,2468.5,86.730884,0.124197,6.112296,0.034464,2.590822,3.874174,0.07816,125.734625,0.000473,0.000216,0.110547,0.178059,0.110237,0.07816,0.044639,0.157034,2.576346,430.722107,242.910226,218.032773,4.116963,4.58659,6.125,2299.1924137931032
2333.525,94.084961,2467.5,90.409067,0.11992,6.10835,0.038701,2.595739,3.827402,0.077534,128.341193,0.000472,0.000216,0.10647,0.173068,0.106221,0.077534,0.04399,0.156461,2.577417,431.051434,241.870007,217.453482,4.13463,4.598716,6.125,2299.2160689655175
2333.55,94.087134,2468.25,93.003851,0.116103,6.103053,0.042247,2.600023,3.745694,0.078249,130.940207,0.000471,0.000215,0.102837,0.168589,0.102634,0.078249,0.044731,0.157116,2.576194,431.909058,241.205899,217.085645,4.145936,4.606493,6.125,2299.2397241379313
2333.575,94.087819,2468.0,93.520059,0.113382,6.097391,0.044883,2.6032,3.671115,0.076445,133.32966,0.000471,0.000214,0.100243,0.165382,0.100074,0.076445,0.042861,0.155466,2.579279,432.534143,240.583786,216.723773,4.156619,4.614203,6.125,2299.2633793103446
2333.6,94.101279,2467.5,91.796904,0.112099,6.09285,0.046288,2.604165,3.646214,0.070999,134.529227,0.00047,0.000214,0.099009,0.163863,0.098867,0.070999,0.037217,0.150486,2.588592,432.641541,239.844089,216.292535,4.16946,4.623432,6.125,2299.2870344827584
2333.625,94.107095,2466.75,88.753444,0.112116,6.090717,0.046382,2.602386,3.659514,0.069085,134.332394,0.00047,0.000213,0.099005,0.163881,0.098882,0.069085,0.035234,0.148736,2.591864,432.361951,239.12688,215.811188,4.182049,4.633757,6.125,2299.310689655172
2333.65,94.04518,2464.75,84.649478,0.11317,6.090204,0.04569,2.59909,3.685501,0.072319,133.316742,0.00047,0.000213,0.099982,0.165128,0.099874,0.072319,0.038586,0.151693,2.586334,432.07962,238.381976,215.2901,4.195179,4.644961,6.125,2299.3343448275864
2333.675,93.997784,2462.25,81.508336,0.114637,6.089667,0.044838,2.59611,3.717023,0.07394,133.185358,0.00047,0.000213,0.101352,0.166868,0.101255,0.07394,0.040265,0.153175,2.583562,431.382861,237.573624,214.813397,4.209377,4.655243,6.125,2299.358
2333.7,94.002821,2460.5,81.055266,0.115647,6.088281,0.043793,2.593642,3.742803,0.067399,134.596735,0.000469,0.000213,0.102294,0.168068,0.102207,0.067399,0.033486,0.147194,2.594748,429.864856,236.992297,214.448303,4.219592,4.66315,6.125,2299.3816551724135
2333.725,94.101549,2460.0,83.622934,0.11597,6.086397,0.042615,2.592022,3.750123,0.058372,136.940033,0.000469,0.000213,0.10259,0.168453,0.102512,0.058372,0.024131,0.138939,2.610184,427.901935,236.674725,214.194217,4.225221,4.668671,6.125,2299.4053103448273
2333.75,94.164497,2458.5,88.218091,0.116227,6.084807,0.04148,2.591753,3.741932,0.056025,139.431107,0.000469,0.000212,0.102826,0.168751,0.102752,0.056025,0.021699,0.136793,2.614197,426.452124,236.440521,214.048965,4.229414,4.671832,6.125,2299.4289655172415
2333.775,94.164363,2459.75,92.908748,0.116924,6.084064,0.040324,2.592728,3.753384,0.064479,140.977808,0.000469,0.000212,0.103488,0.169565,0.103407,0.064479,0.03046,0.144523,2.599742,425.55965,235.967737,214.053204,4.237984,4.671741,6.125,2299.4526206896553
2333.8,94.126031,2462.0,96.099045,0.1178,6.084215,0.038729,2.593835,3.798775,0.071924,140.407602,0.000469,0.000213,0.10434,0.17059,0.10423,0.071924,0.038175,0.151331,2.587011,425.127368,235.041461,214.248636,4.254874,4.667501,6.125,2299.476275862069
2333.825,94.10939,2448.25,96.012006,0.118226,6.088489,0.036819,2.595169,3.856608,0.078125,138.378568,0.000471,0.000214,0.1048,0.171086,0.10463,0.078125,0.044602,0.157002,2.576407,426.097278,233.826355,214.58085,4.277081,4.660298,6.125,2299.4999310344824
2333.85,94.119983,2437.25,93.671643,0.117799,6.100804,0.03496,2.597365,3.89118,0.079922,135.22713,0.000473,0.000217,0.104496,0.170577,0.104227,0.079922,0.046464,0.158645,2.573334,429.070093,232.661209,214.939368,4.29842,4.652524,6.125,2299.5235862068967
2333.875,94.105879,2450.5,90.059975,0.116256,6.123769,0.033177,2.600131,3.91701,0.081083,133.26925,0.000477,0.000221,0.103178,0.168754,0.102775,0.081083,0.047668,0.159707,2.571348,432.673773,231.642548,215.259512,4.317156,4.645584,6.125,2299.5472413793104
2333.9,94.132973,2460.75,87.875325,0.113737,6.152788,0.031014,2.602017,3.932491,0.079833,131.92731,0.000482,0.000225,0.100963,0.165781,0.100406,0.079833,0.046372,0.158563,2.573486,435.894885,230.979095,215.46925,4.329431,4.641042,6.125,2299.570896551724
2333.925,94.091272,2460.5,86.363963,0.111279,6.18107,0.02844,2.602903,3.944541,0.074324,132.326755,0.000486,0.000229,0.098805,0.162881,0.098093,0.074324,0.040663,0.153526,2.582906,439.919672,230.623373,215.494598,4.336084,4.640491,6.125,2299.594551724138
