mMD,mTVD,mSS,inclination_deg,north_m,east_m,vs_m,dominant,grainstone_pct,mudwack_pct,oil_show
1474.5,1474.48,1469.78,0.1842857142857143,-1.6082142857142858,-3.485892857142857,3.8389845272226744,shale,0.0,0.0,none
1475.5,1475.48,1470.78,0.18142857142857144,-1.6060714285714286,-3.4869642857142855,3.8390604792735954,shale,0.0,0.0,none
1476.5,1476.48,1471.78,0.17857142857142858,-1.6039285714285716,-3.488035714285714,3.8391379248963626,shale,0.0,0.0,none
1477.5,1477.48,1472.78,0.1757142857142857,-1.6017857142857144,-3.4891071428571427,3.8392168640005906,shale,0.0,0.0,none
1478.5,1478.48,1473.78,0.17285714285714288,-1.5996428571428571,-3.4901785714285714,3.8392972964941574,shale,0.0,0.0,none
1479.5,1479.48,1474.78,0.17,-1.5975000000000001,-3.49125,3.8393792222832066,shale,0.0,0.0,none
1480.5,1480.48,1475.78,0.16714285714285715,-1.595357142857143,-3.4923214285714286,3.8394626412721466,shale,0.0,0.0,none
1481.5,1481.48,1476.78,0.16428571428571428,-1.5932142857142857,-3.493392857142857,3.839547553363653,shale,0.0,0.0,none
1482.5,1482.48,1477.78,0.16142857142857142,-1.5910714285714287,-3.494464285714286,3.839633958458668,shale,0.0,0.0,none
1483.5,1483.48,1478.78,0.15857142857142859,-1.5889285714285715,-3.495535714285714,3.8397218564563995,shale,0.0,0.0,none
1484.5,1484.48,1479.78,0.15571428571428572,-1.5867857142857145,-3.4966071428571426,3.839811247254325,shale,0.0,0.0,none
1485.5,1485.48,1480.78,0.15285714285714286,-1.5846428571428572,-3.497678571428571,3.83990213074819,shale,0.0,0.0,none
1486.5,1486.48,1481.78,0.15,-1.5825,-3.49875,3.8399945068320083,shale,0.0,0.0,none
1487.5,1487.48,1482.78,0.14714285714285713,-1.580357142857143,-3.4998214285714284,3.8400883753980644,shale,0.0,0.0,none
1488.5,1488.48,1483.78,0.1442857142857143,-1.5782142857142858,-3.500892857142857,3.8401837363369125,shale,0.0,0.0,none
1489.5,1489.48,1484.78,0.14142857142857143,-1.5760714285714286,-3.5019642857142856,3.840280589537378,shale,0.0,0.0,none
1490.5,1490.48,1485.78,0.13857142857142857,-1.5739285714285716,-3.5030357142857143,3.8403789348865573,shale,0.0,0.0,none
1491.5,1491.48,1486.78,0.13571428571428573,-1.5717857142857143,-3.504107142857143,3.8404787722698197,shale,0.0,0.0,none
1492.5,1492.48,1487.78,0.13285714285714284,-1.5696428571428571,-3.505178571428571,3.840580101570807,shale,0.0,0.0,none
1493.5,1493.48,1488.78,0.13,-1.5675000000000001,-3.5062499999999996,3.8406829226714354,shale,0.0,0.0,none
1494.5,1494.48,1489.78,0.12714285714285714,-1.565357142857143,-3.5073214285714283,3.8407872354518937,shale,0.0,0.0,none
1495.5,1495.48,1490.78,0.12428571428571429,-1.5632142857142857,-3.508392857142857,3.840893039790648,shale,0.0,0.0,none
1496.5,1496.48,1491.78,0.12142857142857143,-1.5610714285714287,-3.5094642857142855,3.8410003355644373,shale,0.0,0.0,none
1497.5,1497.48,1492.78,0.12,-1.5594444444444444,-3.51,3.840828943770946,shale,0.0,0.0,none
1498.5,1498.48,1493.78,0.12,-1.5583333333333333,-3.51,3.8403779472569854,shale,0.0,0.0,none
1499.5,1499.48,1494.78,0.12,-1.5572222222222223,-3.51,3.8399272192819898,shale,0.0,0.0,none
1500.5,1500.48,1495.78,0.12,-1.5561111111111112,-3.51,3.8394767599405335,shale,0.0,0.0,none
1501.5,1501.48,1496.78,0.12,-1.5550000000000002,-3.51,3.8390265693271775,shale,0.0,0.0,none
1502.5,1502.48,1497.78,0.12,-1.5538888888888889,-3.51,3.8385766475364727,shale,0.0,0.0,none
1503.5,1503.48,1498.78,0.12,-1.5527777777777778,-3.51,3.838126994662956,shale,0.0,0.0,none
1504.5,1504.48,1499.78,0.12,-1.5516666666666667,-3.51,3.8376776108011526,shale,0.0,0.0,none
1505.5,1505.48,1500.78,0.12,-1.5505555555555557,-3.51,3.8372284960455763,shale,0.0,0.0,none
1506.5,1506.48,1501.78,0.12,-1.5494444444444444,-3.51,3.836779650490728,shale,0.0,0.0,none
1507.5,1507.48,1502.78,0.12,-1.5483333333333333,-3.51,3.8363310742310954,shale,0.0,0.0,none
1508.5,1508.48,1503.78,0.12,-1.5472222222222223,-3.51,3.835882767361155,shale,0.0,0.0,none
1509.5,1509.48,1504.78,0.12,-1.5461111111111112,-3.51,3.8354347299753693,shale,0.0,0.0,none
1510.5,1510.48,1505.78,0.12,-1.545,-3.51,3.8349869621681894,shale,0.0,0.0,none
1511.5,1511.48,1506.78,0.12,-1.5438888888888889,-3.51,3.8345394640340533,shale,0.0,0.0,none
1512.5,1512.48,1507.78,0.12,-1.5427777777777778,-3.51,3.8340922356673866,shale,0.0,0.0,none
1513.5,1513.48,1508.78,0.12,-1.5416666666666667,-3.51,3.8336452771626,shale,0.0,0.0,none
1514.5,1514.48,1509.78,0.12,-1.5405555555555557,-3.51,3.8331985886140942,shale,0.0,0.0,none
1515.5,1515.48,1510.78,0.12,-1.5394444444444444,-3.51,3.832752170116255,shale,0.0,0.0,none
1516.5,1516.48,1511.78,0.12,-1.5383333333333333,-3.51,3.8323060217634555,shale,0.0,0.0,none
1517.5,1517.48,1512.78,0.12,-1.5372222222222223,-3.51,3.8318601436500557,shale,0.0,0.0,none
1518.5,1518.48,1513.78,0.12,-1.5361111111111112,-3.51,3.8314145358704024,shale,0.0,0.0,none
1519.5,1519.48,1514.78,0.12,-1.535,-3.51,3.830969198518829,shale,0.0,0.0,none
1520.5,1520.48,1515.78,0.12,-1.5338888888888889,-3.51,3.830524131689655,shale,0.0,0.0,none
1521.5,1521.48,1516.78,0.12,-1.5327777777777778,-3.51,3.8300793354771883,shale,0.0,0.0,none
1522.5,1522.48,1517.78,0.12,-1.5316666666666667,-3.51,3.829634809975721,shale,0.0,0.0,none
1523.5,1523.48,1518.78,0.12,-1.5305555555555557,-3.51,3.8291905552795327,shale,0.0,0.0,none
1524.5,1524.48,1519.78,0.12130159910747489,-1.53,-3.508884343622164,3.8279458377721003,shale,0.0,0.0,none
1525.5,1525.48,1520.78,0.12390479732242468,-1.53,-3.506653030866493,3.8259006101681683,shale,0.0,0.0,none
1526.5,1526.48,1521.78,0.12650799553737446,-1.53,-3.5044217181108217,3.8238555906789684,shale,0.0,0.0,none
1527.5,1527.48,1522.78,0.12911119375232424,-1.53,-3.5021904053551505,3.8218107796385827,shale,0.0,0.0,none
1528.5,1528.48,1523.78,0.13171439196727402,-1.53,-3.4999590925994792,3.819766177381774,shale,0.0,0.0,none
1529.5,1529.48,1524.78,0.1343175901822238,-1.53,-3.497727779843808,3.8177217842439872,shale,0.0,0.0,none
1530.5,1530.48,1525.78,0.13692078839717362,-1.53,-3.4954964670881368,3.815677600561353,shale,0.0,0.0,none
1531.5,1531.48,1526.78,0.1395239866121234,-1.53,-3.4932651543324655,3.813633626670688,shale,0.0,0.0,none
1532.5,1532.48,1527.78,0.14212718482707318,-1.53,-3.4910338415767943,3.811589862909496,shale,0.0,0.0,none
1533.5,1533.48,1528.78,0.14473038304202296,-1.53,-3.488802528821123,3.809546309615971,shale,0.0,0.0,none
1534.5,1534.48,1529.78,0.14733358125697274,-1.53,-3.486571216065452,3.807502967128998,shale,0.0,0.0,none
1535.5,1535.48,1530.78,0.14993677947192252,-1.53,-3.4843399033097806,3.805459835788155,shale,0.0,0.0,none
1536.5,1536.48,1531.78,0.15253997768687233,-1.53,-3.4821085905541094,3.803416915933714,shale,0.0,0.0,none
1537.5,1537.48,1532.78,0.1551431759018221,-1.53,-3.479877277798438,3.8013742079066444,shale,0.0,0.0,none
1538.5,1538.4799999999998,1533.78,0.1577463741167719,-1.53,-3.477645965042767,3.799331712048612,shale,0.0,0.0,none
1539.5,1539.4799999999998,1534.78,0.16034957233172167,-1.53,-3.4754146522870957,3.7972894287019834,shale,0.0,0.0,none
1540.5,1540.4799999999998,1535.78,0.16295277054667145,-1.53,-3.4731833395314244,3.795247358209825,shale,0.0,0.0,none
1541.5,1541.4799999999998,1536.78,0.16555596876162126,-1.53,-3.470952026775753,3.7932055009159087,shale,0.0,0.0,none
1542.5,1542.4799999999998,1537.78,0.16815916697657105,-1.53,-3.468720714020082,3.791163857164708,shale,0.0,0.0,none
1543.5,1543.4799999999998,1538.78,0.17076236519152083,-1.53,-3.4664894012644107,3.7891224273014052,shale,0.0,0.0,none
1544.5,1544.4799999999998,1539.78,0.1733655634064706,-1.53,-3.4642580885087395,3.7870812116718895,shale,0.0,0.0,none
1545.5,1545.4799999999998,1540.78,0.1759687616214204,-1.53,-3.4620267757530683,3.7850402106227596,shale,0.0,0.0,none
1546.5,1546.4799999999998,1541.78,0.17857195983637017,-1.53,-3.459795462997397,3.782999424501327,shale,0.0,0.0,none
1547.5,1547.4799999999998,1542.78,0.18117515805131995,-1.53,-3.457564150241726,3.7809588536556156,shale,0.0,0.0,none
1548.5,1548.4799999999998,1543.78,0.18377835626626976,-1.53,-3.4553328374860546,3.778918498434364,shale,0.0,0.0,none
1549.5,1549.4799999999998,1544.78,0.18638155448121954,-1.53,-3.4531015247303833,3.776878359187028,shale,0.0,0.0,none
1550.5,1550.4799999999998,1545.78,0.18898475269616932,-1.53,-3.450870211974712,3.774838436263782,shale,0.0,0.0,none
1551.5,1551.4799999999998,1546.78,0.18717893987904705,-1.5308680184987549,-3.448914976876557,3.7734031599851248,shale,0.0,0.0,none
1552.5,1552.4799999999998,1547.78,0.18255425115617263,-1.5322909996442546,-3.447136250444682,3.7723552373445175,shale,0.0,0.0,none
1553.5,1553.4799999999998,1548.78,0.1779295624332982,-1.5337139807897544,-3.445357524012807,3.7713083993677334,shale,0.0,0.0,none
1554.5,1554.4799999999998,1549.78,0.17330487371042375,-1.5351369619352542,-3.4435787975809324,3.770262646958265,shale,0.0,0.0,none
1555.5,1555.4799999999998,1550.78,0.1686801849875493,-1.5365599430807542,-3.4418000711490575,3.769217981019669,shale,0.0,0.0,none
1556.5,1556.4799999999998,1551.78,0.16405549626467486,-1.537982924226254,-3.4400213447171826,3.7681744024555646,shale,0.0,0.0,none
1557.5,1557.4799999999998,1552.78,0.15943080754180042,-1.5394059053717537,-3.438242618285308,3.7671319121696336,shale,0.0,0.0,none
1558.5,1558.4799999999998,1553.78,0.15480611881892598,-1.5408288865172535,-3.436463891853433,3.766090511065612,shale,0.0,0.0,none
1559.5,1559.4799999999998,1554.78,0.15018143009605156,-1.5422518676627535,-3.434685165421558,3.765050200047294,shale,0.0,0.0,none
1560.5,1560.4799999999998,1555.78,0.14555674137317712,-1.5436748488082532,-3.4329064389896837,3.764010980018525,shale,0.0,0.0,none
1561.5,1561.4799999999998,1556.78,0.14093205265030267,-1.545097829953753,-3.431127712557809,3.762972851883199,shale,0.0,0.0,none
1562.5,1562.4799999999998,1557.78,0.13630736392742823,-1.546520811099253,-3.429348986125934,3.7619358165452614,shale,0.0,0.0,none
1563.5,1563.4799999999998,1558.78,0.1316826752045538,-1.5479437922447528,-3.4275702596940594,3.760899874908699,shale,0.0,0.0,none
1564.5,1564.4799999999998,1559.78,0.12705798648167937,-1.5493667733902525,-3.4257915332621844,3.759865027877542,shale,0.0,0.0,none
1565.5,1565.48,1560.78,0.12243329775880492,-1.5507897545357523,-3.4240128068303095,3.758831276355861,shale,0.0,0.0,none
1566.5,1566.48,1561.78,0.11780860903593049,-1.5522127356812523,-3.422234080398435,3.7577986212477645,shale,0.0,0.0,none
1567.5,1567.48,1562.78,0.11318392031305605,-1.553635716826752,-3.42045535396656,3.7567670634573926,shale,0.0,0.0,none
1568.5,1568.48,1563.78,0.1085592315901816,-1.5550586979722518,-3.418676627534685,3.755736603888921,shale,0.0,0.0,none
1569.5,1569.48,1564.78,0.10393454286730716,-1.5564816791177516,-3.4168979011028107,3.7547072434465525,shale,0.0,0.0,none
1570.5,1570.48,1565.78,0.09930985414443273,-1.5579046602632516,-3.4151191746709357,3.7536789830345176,shale,0.0,0.0,none
1571.5,1571.48,1566.78,0.09468516542155829,-1.5593276414087514,-3.413340448239061,3.752651823557071,shale,0.0,0.0,none
1572.5,1572.48,1567.78,0.09006047669868385,-1.5607506225542511,-3.411561721807186,3.7516257659184897,shale,0.0,0.0,none
1573.5,1573.48,1568.78,0.08543578797580942,-1.5621736036997511,-3.4097829953753114,3.750600811023068,shale,0.0,0.0,none
1574.5,1574.48,1569.78,0.08081109925293498,-1.5635965848452509,-3.4080042689434364,3.7495769597751183,shale,0.0,0.0,none
1575.5,1575.48,1570.78,0.07618641053006053,-1.5650195659907506,-3.4062255425115615,3.748554213078965,shale,0.0,0.0,none
1576.5,1576.48,1571.78,0.0715617218071861,-1.5664425471362504,-3.404446816079687,3.7475325718389456,shale,0.0,0.0,none
1577.5,1577.48,1572.78,0.06693703308431166,-1.5678655282817504,-3.402668089647812,3.746512036959404,shale,0.0,0.0,none
1578.5,1578.48,1573.78,0.06231234436143723,-1.5692885094272502,-3.400889363215937,3.745492609344691,shale,0.0,0.0,none
1579.5,1579.48,1574.78,0.062407407407407404,-1.5701851851851854,-3.3988888888888886,3.744052242529126,shale,0.0,0.0,none
1580.5,1580.48,1575.78,0.06722222222222222,-1.5705555555555557,-3.3966666666666665,3.742190427748281,shale,0.0,0.0,none
1581.5,1581.48,1576.78,0.07203703703703704,-1.570925925925926,-3.3944444444444444,3.7403290431679914,shale,0.0,0.0,none
1582.5,1582.48,1577.78,0.07685185185185185,-1.5712962962962964,-3.3922222222222222,3.7384680894308473,shale,0.0,0.0,none
1583.5,1583.48,1578.78,0.08166666666666667,-1.5716666666666668,-3.3899999999999997,3.7366075671805716,shale,0.0,0.0,none
1584.5,1584.48,1579.78,0.08648148148148148,-1.5720370370370371,-3.3877777777777776,3.73474747706202,shale,0.0,0.0,none
1585.5,1585.48,1580.78,0.09129629629629629,-1.5724074074074075,-3.3855555555555554,3.732887819721183,shale,0.0,0.0,none
1586.5,1586.48,1581.78,0.09611111111111112,-1.5727777777777778,-3.3833333333333333,3.7310285958051903,shale,0.0,0.0,none
1587.5,1587.48,1582.78,0.10092592592592592,-1.5731481481481482,-3.381111111111111,3.729169805962308,shale,0.0,0.0,none
1588.5,1588.48,1583.78,0.10574074074074075,-1.5735185185185185,-3.3788888888888886,3.727311450841947,shale,0.0,0.0,none
1589.5,1589.48,1584.78,0.11055555555555556,-1.573888888888889,-3.3766666666666665,3.725453531094661,shale,0.0,0.0,none
1590.5,1590.48,1585.78,0.11537037037037037,-1.5742592592592592,-3.3744444444444444,3.7235960473721486,shale,0.0,0.0,none
1591.5,1591.48,1586.78,0.12018518518518519,-1.5746296296296296,-3.3722222222222222,3.721739000327257,shale,0.0,0.0,none
1592.5,1592.48,1587.78,0.125,-1.5750000000000002,-3.3699999999999997,3.7198823906139826,shale,0.0,0.0,none
1593.5,1593.48,1588.78,0.12981481481481483,-1.5753703703703705,-3.3677777777777775,3.718026218887476,shale,0.0,0.0,none
1594.5,1594.48,1589.78,0.13462962962962963,-1.5757407407407409,-3.3655555555555554,3.716170485804041,shale,0.0,0.0,none
1595.5,1595.48,1590.78,0.13944444444444445,-1.5761111111111112,-3.3633333333333333,3.7143151920211364,shale,0.0,0.0,none
1596.5,1596.48,1591.78,0.14425925925925925,-1.5764814814814816,-3.361111111111111,3.7124603381973813,shale,0.0,0.0,none
1597.5,1597.48,1592.78,0.14907407407407408,-1.576851851851852,-3.3588888888888886,3.710605924992554,shale,0.0,0.0,none
1598.5,1598.48,1593.78,0.1538888888888889,-1.5772222222222223,-3.3566666666666665,3.7087519530675968,shale,0.0,0.0,none
1599.5,1599.48,1594.78,0.1587037037037037,-1.5775925925925927,-3.3544444444444443,3.7068984230846165,shale,0.0,0.0,none
1600.5,1600.48,1595.78,0.1635185185185185,-1.577962962962963,-3.352222222222222,3.7050453357068855,shale,0.0,0.0,none
1601.5,1601.48,1596.78,0.16833333333333333,-1.5783333333333334,-3.3499999999999996,3.7031926915988462,shale,0.0,0.0,none
1602.5,1602.48,1597.78,0.17314814814814816,-1.5787037037037037,-3.3477777777777775,3.7013404914261137,shale,0.0,0.0,none
1603.5,1603.48,1598.78,0.177962962962963,-1.579074074074074,-3.3455555555555554,3.6994887358554744,shale,0.0,0.0,none
1604.5,1604.48,1599.78,0.1827777777777778,-1.5794444444444444,-3.3433333333333333,3.6976374255548903,shale,0.0,0.0,none
1605.5,1605.48,1600.78,0.1875925925925926,-1.5798148148148148,-3.341111111111111,3.695786561193502,shale,0.0,0.0,none
1606.5,1606.48,1601.78,0.18982142857142859,-1.5805357142857144,-3.34,3.695090410819829,shale,0.0,0.0,none
1607.5,1607.48,1602.78,0.18946428571428572,-1.581607142857143,-3.34,3.6955488299218473,shale,0.0,0.0,none
1608.5,1608.48,1603.78,0.18910714285714286,-1.5826785714285716,-3.34,3.6960075027601316,shale,0.0,0.0,none
1609.5,1609.48,1604.78,0.18875,-1.58375,-3.34,3.696466429240228,shale,0.0,0.0,none
1610.5,1610.48,1605.78,0.18839285714285714,-1.5848214285714286,-3.34,3.6969256092676765,shale,0.0,0.0,none
1611.5,1611.48,1606.78,0.18803571428571428,-1.5858928571428572,-3.34,3.697385042748014,shale,0.0,0.0,none
1612.5,1612.48,1607.78,0.18767857142857142,-1.5869642857142858,-3.34,3.69784472958677,shale,0.0,0.0,none
1613.5,1613.48,1608.78,0.18732142857142858,-1.5880357142857144,-3.34,3.69830466968947,shale,0.0,0.0,none
1614.5,1614.48,1609.78,0.18696428571428572,-1.5891071428571428,-3.34,3.6987648629616334,shale,0.0,0.0,none
1615.5,1615.48,1610.78,0.18660714285714286,-1.5901785714285714,-3.34,3.699225309308776,shale,0.0,0.0,none
1616.5,1616.48,1611.78,0.18625,-1.59125,-3.34,3.6996860086364083,shale,0.0,0.0,none
1617.5,1617.48,1612.78,0.18589285714285714,-1.5923214285714287,-3.34,3.7001469608500357,shale,0.0,0.0,none
1618.5,1618.48,1613.78,0.18553571428571428,-1.5933928571428573,-3.34,3.700608165855158,shale,0.0,0.0,none
1619.5,1619.48,1614.78,0.18517857142857141,-1.594464285714286,-3.34,3.701069623557272,shale,0.0,0.0,none
1620.5,1620.48,1615.78,0.18482142857142858,-1.5955357142857143,-3.34,3.7015313338618685,shale,0.0,0.0,none
1621.5,1621.48,1616.78,0.18446428571428572,-1.596607142857143,-3.34,3.7019932966744347,shale,0.0,0.0,none
1622.5,1622.48,1617.78,0.18410714285714286,-1.5976785714285715,-3.34,3.7024555119004523,shale,0.0,0.0,none
1623.5,1623.48,1618.78,0.18375,-1.5987500000000001,-3.34,3.7029179794453992,shale,0.0,0.0,none
1624.5,1624.48,1619.78,0.18339285714285714,-1.5998214285714287,-3.34,3.7033806992147493,shale,0.0,0.0,none
1625.5,1625.48,1620.78,0.18303571428571427,-1.6008928571428573,-3.34,3.7038436711139715,shale,0.0,0.0,none
1626.5,1626.48,1621.78,0.1826785714285714,-1.6019642857142857,-3.34,3.70430689504853,shale,0.0,0.0,none
1627.5,1627.48,1622.78,0.18232142857142858,-1.6030357142857143,-3.34,3.704770370923886,shale,0.0,0.0,none
1628.5,1628.48,1623.78,0.18196428571428572,-1.604107142857143,-3.34,3.7052340986454966,shale,0.0,0.0,none
1629.5,1629.48,1624.78,0.18160714285714286,-1.6051785714285716,-3.34,3.7056980781188136,shale,0.0,0.0,none
1630.5,1630.48,1625.78,0.18125,-1.6062500000000002,-3.34,3.706162309249286,shale,0.0,0.0,none
1631.5,1631.48,1626.78,0.18089285714285713,-1.6073214285714286,-3.34,3.706626791942358,shale,0.0,0.0,none
1632.5,1632.48,1627.78,0.18053571428571427,-1.6083928571428572,-3.34,3.707091526103471,shale,0.0,0.0,none
1633.5,1633.48,1628.78,0.1801785714285714,-1.6094642857142858,-3.34,3.707556511638062,shale,0.0,0.0,none
1634.5,1634.48,1629.78,0.17777777777777778,-1.6105555555555557,-3.3405555555555555,3.7085307895828437,shale,0.0,0.0,none
1635.5,1635.48,1630.78,0.17333333333333334,-1.6116666666666668,-3.3416666666666663,3.7100142257888384,shale,0.0,0.0,none
1636.5,1636.48,1631.78,0.1688888888888889,-1.6127777777777779,-3.3427777777777776,3.7114977343518296,shale,0.0,0.0,none
1637.5,1637.48,1632.78,0.16444444444444445,-1.613888888888889,-3.343888888888889,3.7129813151850874,shale,0.0,0.0,none
1638.5,1638.48,1633.78,0.16,-1.615,-3.3449999999999998,3.7144649682020154,shale,0.0,0.0,none
1639.5,1639.48,1634.78,0.15555555555555556,-1.6161111111111113,-3.346111111111111,3.715948693316153,shale,0.0,0.0,none
1640.5,1640.48,1635.78,0.1511111111111111,-1.6172222222222223,-3.3472222222222223,3.717432490441172,shale,0.0,0.0,none
1641.5,1641.48,1636.78,0.14666666666666667,-1.6183333333333334,-3.348333333333333,3.7189163594908785,shale,0.0,0.0,none
1642.5,1642.48,1637.78,0.14222222222222222,-1.6194444444444445,-3.3494444444444444,3.720400300379212,shale,0.0,0.0,none
1643.5,1643.48,1638.78,0.13777777777777778,-1.6205555555555555,-3.3505555555555553,3.7218843130202437,shale,0.0,0.0,none
1644.5,1644.48,1639.78,0.13333333333333333,-1.6216666666666666,-3.3516666666666666,3.7233683973281804,shale,0.0,0.0,none
1645.5,1645.48,1640.78,0.1288888888888889,-1.6227777777777779,-3.352777777777778,3.724852553217359,shale,0.0,0.0,none
1646.5,1646.48,1641.78,0.12444444444444444,-1.623888888888889,-3.3538888888888887,3.726336780602249,shale,0.0,0.0,none
1647.5,1647.48,1642.78,0.12,-1.625,-3.355,3.727821079397454,shale,0.0,0.0,none
1648.5,1648.48,1643.78,0.11555555555555555,-1.626111111111111,-3.3561111111111113,3.7293054495177076,shale,0.0,0.0,none
1649.5,1649.48,1644.78,0.1111111111111111,-1.6272222222222221,-3.357222222222222,3.7307898908778743,shale,0.0,0.0,none
1650.5,1650.48,1645.78,0.10666666666666666,-1.6283333333333334,-3.3583333333333334,3.732274403392953,shale,0.0,0.0,none
1651.5,1651.48,1646.78,0.10222222222222221,-1.6294444444444445,-3.3594444444444447,3.7337589869780707,shale,0.0,0.0,none
1652.5,1652.48,1647.78,0.09777777777777777,-1.6305555555555555,-3.3605555555555555,3.735243641548486,shale,0.0,0.0,none
1653.5,1653.48,1648.78,0.09333333333333332,-1.6316666666666666,-3.361666666666667,3.7367283670195897,shale,0.0,0.0,none
1654.5,1654.48,1649.78,0.08888888888888888,-1.6327777777777777,-3.3627777777777776,3.738213163306901,shale,0.0,0.0,none
1655.5,1655.48,1650.78,0.08444444444444443,-1.6338888888888887,-3.363888888888889,3.7396980303260703,shale,0.0,0.0,none
1656.5,1656.48,1651.78,0.07999999999999999,-1.635,-3.365,3.741182967992878,shale,0.0,0.0,none
1657.5,1657.48,1652.78,0.07555555555555554,-1.636111111111111,-3.366111111111111,3.7426679762232333,shale,0.0,0.0,none
1658.5,1658.48,1653.78,0.07111111111111111,-1.6372222222222221,-3.3672222222222223,3.7441530549331756,shale,0.0,0.0,none
1659.5,1659.48,1654.78,0.06666666666666667,-1.6383333333333332,-3.3683333333333336,3.7456382040388734,shale,0.0,0.0,none
1660.5,1660.48,1655.78,0.06222222222222222,-1.6394444444444443,-3.3694444444444445,3.7471234234566233,shale,0.0,0.0,none
1661.5,1661.48,1656.78,0.06127272727272727,-1.6404545454545454,-3.3691818181818185,3.7473293476380514,shale,0.0,0.0,none
1662.5,1662.48,1657.78,0.06381818181818182,-1.6413636363636364,-3.367545454545455,3.7462563947501795,shale,0.0,0.0,none
1663.5,1663.48,1658.78,0.06636363636363636,-1.642272727272727,-3.365909090909091,3.745184070110342,shale,0.0,0.0,none
1664.5,1664.48,1659.78,0.0689090909090909,-1.643181818181818,-3.3642727272727275,3.7441123742583344,shale,0.0,0.0,none
1665.5,1665.48,1660.78,0.07145454545454545,-1.644090909090909,-3.362636363636364,3.743041307734255,shale,0.0,0.0,none
1666.5,1666.48,1661.78,0.074,-1.645,-3.361,3.7419708710785016,shale,0.0,0.0,none
1667.5,1667.48,1662.78,0.07654545454545454,-1.6459090909090908,-3.3593636363636366,3.7409010648317746,shale,0.0,0.0,none
1668.5,1668.48,1663.78,0.07909090909090909,-1.6468181818181817,-3.357727272727273,3.739831889535073,shale,0.0,0.0,none
1669.5,1669.48,1664.78,0.08163636363636363,-1.6477272727272727,-3.3560909090909092,3.7387633457296947,shale,0.0,0.0,none
1670.5,1670.48,1665.78,0.08418181818181818,-1.6486363636363635,-3.3544545454545456,3.737695433957239,shale,0.0,0.0,none
1671.5,1671.48,1666.78,0.08672727272727272,-1.6495454545454544,-3.352818181818182,3.736628154759602,shale,0.0,0.0,none
1672.5,1672.48,1667.78,0.08927272727272727,-1.6504545454545454,-3.3511818181818183,3.7355615086789786,shale,0.0,0.0,none
1673.5,1673.48,1668.78,0.09181818181818183,-1.6513636363636364,-3.3495454545454546,3.734495496257861,shale,0.0,0.0,none
1674.5,1674.48,1669.78,0.09436363636363637,-1.6522727272727271,-3.347909090909091,3.733430118039039,shale,0.0,0.0,none
1675.5,1675.48,1670.78,0.09690909090909092,-1.653181818181818,-3.3462727272727273,3.7323653745655982,shale,0.0,0.0,none
1676.5,1676.48,1671.78,0.09945454545454546,-1.654090909090909,-3.3446363636363636,3.7313012663809215,shale,0.0,0.0,none
1677.5,1677.48,1672.78,0.10200000000000001,-1.6549999999999998,-3.343,3.730237794028686,shale,0.0,0.0,none
1678.5,1678.48,1673.78,0.10454545454545455,-1.6559090909090908,-3.3413636363636363,3.729174958052866,shale,0.0,0.0,none
1679.5,1679.48,1674.78,0.1070909090909091,-1.6568181818181817,-3.3397272727272727,3.728112758997728,shale,0.0,0.0,none
1680.5,1680.48,1675.78,0.10963636363636364,-1.6577272727272727,-3.338090909090909,3.7270511974078344,shale,0.0,0.0,none
1681.5,1681.48,1676.78,0.11218181818181819,-1.6586363636363635,-3.3364545454545453,3.7259902738280406,shale,0.0,0.0,none
1682.5,1682.48,1677.78,0.11472727272727273,-1.6595454545454544,-3.3348181818181817,3.7249299888034946,shale,0.0,0.0,none
1683.5,1683.48,1678.78,0.11727272727272728,-1.6604545454545454,-3.333181818181818,3.723870342879638,shale,0.0,0.0,none
1684.5,1684.48,1679.78,0.11981818181818182,-1.6613636363636364,-3.3315454545454544,3.722811336602203,shale,0.0,0.0,none
1685.5,1685.48,1680.78,0.12236363636363637,-1.6622727272727271,-3.3299090909090907,3.7217529705172154,shale,0.0,0.0,none
1686.5,1686.48,1681.78,0.12490909090909091,-1.663181818181818,-3.328272727272727,3.7206952451709903,shale,0.0,0.0,none
1687.5,1687.48,1682.78,0.12745454545454546,-1.664090909090909,-3.3266363636363634,3.7196381611101335,shale,0.0,0.0,none
1688.5,1688.48,1683.78,0.13,-1.665,-3.325,3.7185817188815418,shale,0.0,0.0,none
1689.5,1689.48,1684.78,0.13254545454545455,-1.6659090909090908,-3.3233636363636365,3.7175259190323997,shale,0.0,0.0,none
1690.5,1690.48,1685.78,0.1350909090909091,-1.6668181818181818,-3.321727272727273,3.716470762110182,shale,0.0,0.0,none
1691.5,1691.48,1686.78,0.13763636363636364,-1.6677272727272727,-3.320090909090909,3.715416248662651,shale,0.0,0.0,none
1692.5,1692.48,1687.78,0.14018181818181819,-1.6686363636363635,-3.3184545454545455,3.714362379237858,shale,0.0,0.0,none
1693.5,1693.48,1688.78,0.14272727272727273,-1.6695454545454544,-3.316818181818182,3.7133091543841403,shale,0.0,0.0,none
1694.5,1694.48,1689.78,0.14527272727272728,-1.6704545454545454,-3.3151818181818182,3.712256574650122,shale,0.0,0.0,none
1695.5,1695.48,1690.78,0.14781818181818182,-1.6713636363636364,-3.3135454545454546,3.7112046405847146,shale,0.0,0.0,none
